Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
2.0,"McDonald et al, 2006",,0.0,"Introduce through post-processing ,e.g. through reattachment rules (Bick, 2006) or if the change increases overall parse tree probability (McDonald et al, 2006)","Introduce through post-processing ,e.g. through reattachment rules (Bick, 2006) or if the change increases overall parse tree probability (McDonald et al, 2006)",W06-2920,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",W06-2932,"'12','0','21'","<S sid=""12"" ssid=""8"">In this paper we describe a two-stage discriminative parsing approach consisting of an unlabeled parser and a subsequent edge labeler.</S><S sid=""0"" ssid=""0"">Multilingual Dependency Analysis with a Two-Stage Discriminative Parser</S><S sid=""21"" ssid=""3"">That work extends the maximum spanning tree dependency parsing framework (McDonald et al., 2005a; McDonald et al., 2005b) to incorporate features over multiple edges in the dependency graph.</S>"
3.0,2006,0.0,0.0,Table 5 shows the official results for submitted parser outputs.31 The two participant groups with the highest total score are McDonald et al (2006) and Nivre et al (2006),Table 5 shows the official results for submitted parser outputs. The two participant groups with the highest total score are McDonald et al (2006) and Nivre et al (2006),W06-2920,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",W06-2932,"'0','1','54'","<S sid=""0"" ssid=""0"">Multilingual Dependency Analysis with a Two-Stage Discriminative Parser</S><S sid=""1"" ssid=""1"">present a two-stage multilingual pendency parser and evaluate it on 13 diverse languages.</S><S sid=""54"" ssid=""2"">Based on performance from a held-out section of the training data, we used non-projective parsing algorithms for Czech, Danish, Dutch, German, Japanese, Portuguese and Slovene, and projective parsing algorithms for Arabic, Bulgarian, Chinese, Spanish, Swedish and Turkish.</S>"
4.0,2006,0.0,0.0,"Even though McDonald et al (2006) and Nivre et al (2006) obtained very similar overall scores, a more detailed look at their performance shows clear differences","Even though McDonald et al (2006) and Nivre et al (2006) obtained very similar overall scores, a more detailed look at their performance shows clear differences",W06-2920,"Method_Citation,Implication_Citation",W06-2932,"'106','54','0'","<S sid=""106"" ssid=""3"">First, we plan on examining the performance difference between two-staged dependency parsing (as presented here) and joint parsing plus labeling.</S><S sid=""54"" ssid=""2"">Based on performance from a held-out section of the training data, we used non-projective parsing algorithms for Czech, Danish, Dutch, German, Japanese, Portuguese and Slovene, and projective parsing algorithms for Arabic, Bulgarian, Chinese, Spanish, Swedish and Turkish.</S><S sid=""0"" ssid=""0"">Multilingual Dependency Analysis with a Two-Stage Discriminative Parser</S>"
5.0,2006,0.0,0.0,"The high est score on parsing German in the CoNLL-X shared task was obtained by the system of McDonald et al (2006) with a LAS of 87.34 based on the TIGER tree bank, but we want to stress that these results are not comparable due to different data sets (anda different policy regarding the inclusion of punctuation) .The constituency versions were evaluated according to the labeled recall (LR), labeled precision (LP) and labeled F-score (LF)","The highest score on parsing German in the CoNLL-X shared task was obtained by the system of McDonald et al (2006) with a LAS of 87.34 based on the TIGER tree bank, but we want to stress that these results are not comparable due to different data sets (and a different policy regarding the inclusion of punctuation). The constituency versions were evaluated according to the labeled recall (LR), labeled precision (LP) and labeled F-score (LF)",W08-1007,"Method_Citation,Hypothesis_Citation,Implication_Citation",W06-2932,"'13','4','57'","<S sid=""13"" ssid=""9"">We evaluate this parser on a diverse set of 13 languages using data provided by the CoNLL-X shared-task organizers (Buchholz et al., 2006; Hajiˇc et al., 2004; Simov et al., 2005; Simov and Osenova, 2003; Chen et al., 2003; B¨ohmov´a et al., 2003; Kromann, 2003; van der Beek et al., 2002; Brants et al., 2002; Kawata and Bartels, 2000; Afonso et al., 2002; Dˇzeroski et al., 2006; Civit Torruella and MartiAntonin, 2002; Nilsson et al., 2005; Oflazer et al., 2003; Atalay et al., 2003).</S><S sid=""4"" ssid=""4"">We report results on the CoNLL-X shared task (Buchholz et al., 2006) data sets and present an error analysis.</S><S sid=""57"" ssid=""5"">Performance is measured through unlabeled accuracy, which is the percentage of words that modify the correct head in the dependency graph, and labeled accuracy, which is the percentage of words that modify the correct head and label the dependency edge correctly in the graph.</S>"
6.0,2006,0.0,,McDonald et al (2006) use an additional algorithm,McDonald et al (2006) use an additional algorithm,W09-1210,"Method_Citation,Hypothesis_Citation,Implication_Citation",W06-2932,"'23','12','54'","<S sid=""23"" ssid=""5"">That system uses MIRA, an online large-margin learning algorithm, to compute model parameters.</S><S sid=""12"" ssid=""8"">In this paper we describe a two-stage discriminative parsing approach consisting of an unlabeled parser and a subsequent edge labeler.</S><S sid=""54"" ssid=""2"">Based on performance from a held-out section of the training data, we used non-projective parsing algorithms for Czech, Danish, Dutch, German, Japanese, Portuguese and Slovene, and projective parsing algorithms for Arabic, Bulgarian, Chinese, Spanish, Swedish and Turkish.</S>"
7.0,"McDonald et al, 2006",0.0,0.0,"Regarding the data-driven parsers, we have made use of MaltParser (Nivre et al, 2007b) and MST Parser (McDonald et al, 2006), two state of the art dependency parsers representing two dominant approaches in data-driven dependency parsing, and that have been successfully applied to typologically different languages and tree banks (McDonald and Nivre, 2007)","Regarding the data-driven parsers, we have made use of MaltParser (Nivre et al, 2007b) and MST Parser (McDonald et al, 2006), two state of the art dependency parsers representing two dominant approaches in data-driven dependency parsing, and that have been successfully applied to typologically different languages and tree banks (McDonald and Nivre, 2007)",W12-3407,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",W06-2932,"'0','12','104'","<S sid=""0"" ssid=""0"">Multilingual Dependency Analysis with a Two-Stage Discriminative Parser</S><S sid=""12"" ssid=""8"">In this paper we describe a two-stage discriminative parsing approach consisting of an unlabeled parser and a subsequent edge labeler.</S><S sid=""104"" ssid=""1"">We have presented results showing that the spanning tree dependency parsing framework of McDonald et al. (McDonald et al., 2005b; McDonald and Pereira, 2006) generalizes well to languages other than English.</S>"
8.0,"McDonald et al, 2006",0.0,0.0,"In fact, our approach can also be applied to other parsers, such as (Yamada and Matsumoto, 2003)? s parser, (McDonald et al., 2006)? s parser, and so on","In fact, our approach can also be applied to other parsers, such as (Yamada and Matsumoto, 2003)'s parser, (McDonald et al., 2006)'s parser, and so on",I08-1012,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",W06-2932,"'12','0','21'","<S sid=""12"" ssid=""8"">In this paper we describe a two-stage discriminative parsing approach consisting of an unlabeled parser and a subsequent edge labeler.</S><S sid=""0"" ssid=""0"">Multilingual Dependency Analysis with a Two-Stage Discriminative Parser</S><S sid=""21"" ssid=""3"">That work extends the maximum spanning tree dependency parsing framework (McDonald et al., 2005a; McDonald et al., 2005b) to incorporate features over multiple edges in the dependency graph.</S>"
11.0,"McDonald et al, 2006",0.0,0.0,"We have shown that, for languages with a7McDonald et al (2006) use post-processing for non projective dependencies and for labeling",McDonald et al (2006) use post-processing for non-projective dependencies and for labeling,N07-1050,"Method_Citation,Hypothesis_Citation,Implication_Citation",W06-2932,"'18','54','63'","<S sid=""18"" ssid=""14"">We Proceedings of the 10th Conference on Computational Natural Language Learning (CoNLL-X), pages 216–220, New York City, June 2006. c�2006 Association for Computational Linguistics assume that all dependency graphs are trees but may be non-projective, both of which are true in the data sets we use.</S><S sid=""54"" ssid=""2"">Based on performance from a held-out section of the training data, we used non-projective parsing algorithms for Czech, Danish, Dutch, German, Japanese, Portuguese and Slovene, and projective parsing algorithms for Arabic, Bulgarian, Chinese, Spanish, Swedish and Turkish.</S><S sid=""63"" ssid=""1"">Our system has several components, including the ability to produce non-projective edges, sequential Japanese, Portuguese, Slovene, Spanish, Swedish and Turkish.</S>"
12.0,"McDonald et al, 2006",0.0,0.0,"As described in (McDonald et al, 2006), we treat the labeling of dependencies as a sequence labeling problem","As described in (McDonald et al, 2006), we treat the labeling of dependencies as a sequence labeling problem",D07-1122,"Method_Citation,Hypothesis_Citation,Implication_Citation",W06-2932,"'41','12','16'","<S sid=""41"" ssid=""10"">To model this we treat the labeling of the edges (i, j1), ... , (i, jM) as a sequence labeling problem, We use a first-order Markov factorization of the score s(l(i,jm), l(i,jm�1), i, y, x) in which each factor is the score of labeling the adjacent edges (i, jm) and (i, jm−1) in the tree y.</S><S sid=""12"" ssid=""8"">In this paper we describe a two-stage discriminative parsing approach consisting of an unlabeled parser and a subsequent edge labeler.</S><S sid=""16"" ssid=""12"">A dependency graph is represented by a set of ordered pairs (i, j) E y in which xj is a dependent and xi is the corresponding head.</S>"
14.0,2006,0.0,0.0,5It should be noted that McDonald et al (2006) use a richer feature set that is incomparable to our features,It should be noted that McDonald et al (2006) use a richer feature set that is incomparable to our features,D07-1015,"Method_Citation,Hypothesis_Citation,Implication_Citation",W06-2932,"'64','24','110'","<S sid=""64"" ssid=""2"">N/P: Allow non-projective/Force projective, S/A: Sequential labeling/Atomic labeling, M/B: Include morphology features/No morphology features. assignment of edge labels instead of individual assignment, and a rich feature set that incorporates morphological properties when available.</S><S sid=""24"" ssid=""6"">Its power lies in the ability to define a rich set of features over parsing decisions, as well as surface level features relative to these decisions.</S><S sid=""110"" ssid=""7"">It is our hope that a better morphological feature set will help with both unlabeled parsing and labeling for highly inflected languages.</S>"
