Citance Number,Reference Article,Citing Article,Citation Marker Offset,Citation Marker,Citation Offset,Citation Text,Citation Text Clean,Reference Offset,Reference Text,Discourse Facet
1,A97-1014,E99-1016,0,"Skut et al, 1997",0,"This type of model is used to facilitate the syntactic annotation of the NEGRA corpus of German newspaper texts (Skut et al, 1997)","This type of model is used to facilitate the syntactic annotation of the NEGRA corpus of German newspaper texts (Skut et al, 1997)","['109', '113', '90', '159', '8']","<S sid =""109"" ssid = ""22"">In addition  we have adopted a simple convention for those cases in which context information is insufficient  for total disambiguation: the highest possible attachment  site is chosen.</S><S sid =""113"" ssid = ""26"">Since a precise structural description of non-constituent coordination would require a. rich inventory of incomplete phrase types  we have agreed on a sort of unde.rspe.cified representations: the coordinated units are assigned structures in which missing lexical material is not represented at the level of primary links.</S><S sid =""90"" ssid = ""3"">In the following paragraphs  we give annotations for a number of such phenomena..</S><S sid =""159"" ssid = ""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees  it differs from existing treebanks in several aspects.</S><S sid =""8"" ssid = ""5"">A formalism complying with these requirements is described in section 3.</S>",['Method_Citation']
2,A97-1014,E99-1016,0,"Skut et al, 1997",0,"For our experiments, we use the NEGRA corpus (Skut et al, 1997)","For our experiments, we use the NEGRA corpus (Skut et al, 1997)","['140', '90', '97', '10', '6']","<S sid =""140"" ssid = ""21"">For the implementation  we used Tcl/Tk Version 4.1.</S><S sid =""90"" ssid = ""3"">In the following paragraphs  we give annotations for a number of such phenomena..</S><S sid =""97"" ssid = ""10"">Moreover  the so-called DP analysis views the article der as the head of the phrase.</S><S sid =""10"" ssid = ""7"">For a description of the annotation tool see section 5.</S><S sid =""6"" ssid = ""3"">In section 2  we examine the appropriateness of existing annotation schemes.</S>",['Method_Citation']
3,A97-1014,E12-1047,0,"Skut et al, 1997",0,"As data we use version 2 of the Negra (Skut et al1997) tree bank, with the common training ,devel 1 10 100 1000 10000 100000 3 4 5 6 7 8 9 Frequenc y Parsing complexity head-driven optimal head-driven Figure 6: The distribution of parsing complexity among productions in Markovized, head-driven grammars read off from NEGRA-25","As data we use version 2 of the Negra (Skut et al1997) tree bank, with the common training","['167', '128', '24', '140', '109']","<S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""128"" ssid = ""9"">In the first phase  the main functionality for building and displaying unordered trees is supplied.</S><S sid =""24"" ssid = ""14"">The typical treebank architecture is as follows: Structures: A context-free backbone is augmented with trace-filler representations of non-local dependencies.</S><S sid =""140"" ssid = ""21"">For the implementation  we used Tcl/Tk Version 4.1.</S><S sid =""109"" ssid = ""22"">In addition  we have adopted a simple convention for those cases in which context information is insufficient  for total disambiguation: the highest possible attachment  site is chosen.</S>",['Method_Citation']
5,A97-1014,I05-6010,0,1997,0,According to Skut et al (1997) tree banks have to meet the following requirements: 1,According to Skut et al (1997) tree banks have to meet the following requirements: 1,"['6', '167', '109', '53', '24']","<S sid =""6"" ssid = ""3"">In section 2  we examine the appropriateness of existing annotation schemes.</S><S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""109"" ssid = ""22"">In addition  we have adopted a simple convention for those cases in which context information is insufficient  for total disambiguation: the highest possible attachment  site is chosen.</S><S sid =""53"" ssid = ""43"">A tree meeting these requirements is given below: Adv V NP NP V CPL NP V damn wird ihn Anna erkennen  dais er 'vein!</S><S sid =""24"" ssid = ""14"">The typical treebank architecture is as follows: Structures: A context-free backbone is augmented with trace-filler representations of non-local dependencies.</S>",['Method_Citation']
7,A97-1014,C10-1061,0,"Skut et al, 1997",0,"In contrast, some other tree banks, such as the German NeGra and TIGER tree banks allow annotation with crossing branches (Skut et al, 1997) .Non-local dependencies can then be expressed directly by grouping all dependent elements under a single node","In contrast, some other tree banks, such as the German NeGra and TIGER tree banks allow annotation with crossing branches (Skut et al, 1997). Non-local dependencies can then be expressed directly by grouping all dependent elements under a single node","['68', '149', '148', '159', '111']","<S sid =""68"" ssid = ""13"">As the annotation scheme does not distinguish different bar levels or any similar intermediate categories  only a small set of node labels is needed (currently 16 tags  S  NP  AP ...).</S><S sid =""149"" ssid = ""30"">During annotation  the highest rated grammatical function labels Gi are calculated using the Viterbi algorithm and assigned to the structure  i.e.  we calculate argma.x11 PQ (Ti 1Z-1  Ti.-2) PQ (Gi ITi).</S><S sid =""148"" ssid = ""29"">For a phrase Q with children of type T„...  Ta and grammatical functions G„... GA.  we use the lexical probabilities and the contextual (trigram) probabilities The lexical and contextual probabilities are determined separately for each type of phrase.</S><S sid =""159"" ssid = ""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees  it differs from existing treebanks in several aspects.</S><S sid =""111"" ssid = ""24"">If the scope of such a word does not directly correspond to a tree node  the word is attached to the lowest node dominating all subconstituents appearing in its scope.</S>",['Method_Citation']
8,A97-1014,C10-1061,0,"Skut et al, 1997",0,"Our data source is the German NeGra tree bank (Skut et al, 1997)","Our data source is the German NeGra tree bank (Skut et al, 1997)","['167', '34', '160', '24', '159']","<S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""34"" ssid = ""24"">Treebanks of the format  described in the above section have been designed for English.</S><S sid =""160"" ssid = ""2"">These differences can be illustrated by a comparison with the Penn Treebank annotation scheme.</S><S sid =""24"" ssid = ""14"">The typical treebank architecture is as follows: Structures: A context-free backbone is augmented with trace-filler representations of non-local dependencies.</S><S sid =""159"" ssid = ""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees  it differs from existing treebanks in several aspects.</S>",['Method_Citation']
9,A97-1014,P05-1039,0,"Skut et al, 1997",0,"The parsing models we present are trained and tested on the NEGRA corpus (Skut et al, 1997), a hand parsed corpus of German newspaper text containing approximately 20,000 sentences","The parsing models we present are trained and tested on the NEGRA corpus (Skut et al, 1997), a hand parsed corpus of German newspaper text containing approximately 20,000 sentences","['127', '167', '88', '73', '82']","<S sid =""127"" ssid = ""8"">As the need for certain functionalities becomes obvious with growing annotation experience  we have decided to implement the tool in two stages.</S><S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""88"" ssid = ""1"">As theory-independence is one of our objectives  the annotation scheme incorporates a number of widely accepted linguistic analyses  especially in the area of verbal  adverbial and adjectival syntax.</S><S sid =""73"" ssid = ""18"">While in the first phase each annotator has to annotate structures as well as categories and functions  the refinement call be done separately for each representation level.</S><S sid =""82"" ssid = ""27"">As already mentioned  this is done separately for each of the three information areas.</S>",['Method_Citation']
10,A97-1014,P03-1013,0,"Skut et al, 1997",0,"The present paper addresses this question by proposing a probabilistic parsing model trained on Negra (Skut et al, 1997), a syntactically annotated corpus for German","The present paper addresses this question by proposing a probabilistic parsing model trained on Negra (Skut et al, 1997), a syntactically annotated corpus for German","['49', '3', '88', '159', '113']","<S sid =""49"" ssid = ""39"">Furthermore  the required theory-independence means that the form of syntactic trees should not reflect theory-specific assumptions  e.g. every syntactic structure has a unique head.</S><S sid =""3"" ssid = ""3"">The resulting scheme reflects a stratificational notion of language  and makes only minimal assumpabout the interrelation of the particu- •lar representational strata.</S><S sid =""88"" ssid = ""1"">As theory-independence is one of our objectives  the annotation scheme incorporates a number of widely accepted linguistic analyses  especially in the area of verbal  adverbial and adjectival syntax.</S><S sid =""159"" ssid = ""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees  it differs from existing treebanks in several aspects.</S><S sid =""113"" ssid = ""26"">Since a precise structural description of non-constituent coordination would require a. rich inventory of incomplete phrase types  we have agreed on a sort of unde.rspe.cified representations: the coordinated units are assigned structures in which missing lexical material is not represented at the level of primary links.</S>",['Method_Citation']
11,A97-1014,P03-1013,0,"Skut et al, 1997",0,"The annotation scheme (Skut et al, 1997) is modeled to a certain extent on that of the Penn Treebank (Marcuset al, 1993), with crucial differences","The annotation scheme (Skut et al, 1997) is modeled to a certain extent on that of the Penn Treebank (Marcuset al, 1993), with crucial differences","['160', '167', '19', '109', '34']","<S sid =""160"" ssid = ""2"">These differences can be illustrated by a comparison with the Penn Treebank annotation scheme.</S><S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""19"" ssid = ""9"">Multi-stratal representation: Clear separation of different description levels is desirable.</S><S sid =""109"" ssid = ""22"">In addition  we have adopted a simple convention for those cases in which context information is insufficient  for total disambiguation: the highest possible attachment  site is chosen.</S><S sid =""34"" ssid = ""24"">Treebanks of the format  described in the above section have been designed for English.</S>",['Results_Citation']
13,A97-1014,W04-1505,0,"Skut et al, 1997",0,"German is con sider ably more in ectional which means that discarding functional information is more harmful, and which explains why the NEGRA an notation has been conceived to be quite at (Skut et al, 1997)","German is considerably more in ectional which means that discarding functional information is more harmful, and which explains why the NEGRA annotation has been conceived to be quite at (Skut et al, 1997)","['96', '72', '163', '109', '54']","<S sid =""96"" ssid = ""9"">In (5)  either a lexical nominalisation rule for the adjective Gliickliche is stipulated  or the existence of an empty nominal head.</S><S sid =""72"" ssid = ""17"">In order to avoid inconsistencies  the corpus is annotated in two stages: basic annotation and nfirtellte714.</S><S sid =""163"" ssid = ""5"">In general  the resulting interpreted data also are closer to semantic annotation and more neutral with respect to particular syntactic theories.</S><S sid =""109"" ssid = ""22"">In addition  we have adopted a simple convention for those cases in which context information is insufficient  for total disambiguation: the highest possible attachment  site is chosen.</S><S sid =""54"" ssid = ""44"">Such a word order independent representation has the advantage of all structural information being encoded in a single data structure.</S>",['Method_Citation']
14,A97-1014,C04-1074,0,"Skut et al, 1997",0,"The factors used in the algorithms and the algorithms themselves are evaluated on a Germancorpus annotated with syntactic and co reference in formation (Negra) (Skut et al, 1997)","The factors used in the algorithms and the algorithms themselves are evaluated on a German corpus annotated with syntactic and co reference in formation (Negra) (Skut et al, 1997)","['73', '163', '38', '149', '72']","<S sid =""73"" ssid = ""18"">While in the first phase each annotator has to annotate structures as well as categories and functions  the refinement call be done separately for each representation level.</S><S sid =""163"" ssid = ""5"">In general  the resulting interpreted data also are closer to semantic annotation and more neutral with respect to particular syntactic theories.</S><S sid =""38"" ssid = ""28"">Due to the frequency of discontinuous constituents in non-configurational languages  the filler-trace mechanism would be used very often  yielding syntactic trees fairly different from the underlying predicate-argument structures.</S><S sid =""149"" ssid = ""30"">During annotation  the highest rated grammatical function labels Gi are calculated using the Viterbi algorithm and assigned to the structure  i.e.  we calculate argma.x11 PQ (Ti 1Z-1  Ti.-2) PQ (Gi ITi).</S><S sid =""72"" ssid = ""17"">In order to avoid inconsistencies  the corpus is annotated in two stages: basic annotation and nfirtellte714.</S>",['Method_Citation']
16,A97-1014,P11-2067,0,"Skut et al, 1997",0,"CKK uses the Dubey and Keller (2003) parser, which is trained on the Negra corpus (Skut et al, 1997)","CKK uses the Dubey and Keller (2003) parser, which is trained on the Negra corpus (Skut et al, 1997)","['167', '53', '72', '141', '34']","<S sid =""167"" ssid = ""9"">In the second phase of the project Verbmobil a. treebank for :30 000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid =""53"" ssid = ""43"">A tree meeting these requirements is given below: Adv V NP NP V CPL NP V damn wird ihn Anna erkennen  dais er 'vein!</S><S sid =""72"" ssid = ""17"">In order to avoid inconsistencies  the corpus is annotated in two stages: basic annotation and nfirtellte714.</S><S sid =""141"" ssid = ""22"">The corpus is stored in a SQL database.</S><S sid =""34"" ssid = ""24"">Treebanks of the format  described in the above section have been designed for English.</S>",['Method_Citation']
