Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,2008,0,0,"Mitchell and Lapata (2008) propose a framework to represent the meaning of the combination p+ a as a function f operating on four components: c= f (p, a, R, K) (3) R is the relation holding between p and a, and Kadditional knowledge","Mitchell and Lapata (2008) propose a framework to represent the meaning of the combination p+ a as a function f operating on four components: c= f (p, a, R, K) (3) R is the relation holding between p and a, and K additional knowledge",D08-1094,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'57','51','138'","<S sid=""57"" ssid=""5"">Let p denote the composition of two vectors u and v, representing a pair of constituents which stand in some syntactic relation R. Let K stand for any additional knowledge or information which is needed to construct the semantics of their composition.</S><S sid=""51"" ssid=""24"">Our work proposes a framework for vector composition which allows the derivation of different types of models and licenses two fundamental composition operations, multiplication and addition (and their combination).</S><S sid=""138"" ssid=""51"">Model Parameters Irrespectively of their form, all composition models discussed here are based on a semantic space for representing the meanings of individual words.</S>"
4.0,2008,0,0,"While works such asthe SDSM model suffer from the problem of sparsity in composing structures beyond bi grams and trigrams, methods such as Mitchell and Lapata (2008) and (Socher et al, 2012) and Grefenstetteand Sadrzadeh (2011) are restricted by significant model biases in representing semantic com position by generic algebraic operations","While works such as the SDSM model suffer from the problem of sparsity in composing structures beyond bigrams and trigrams, methods such as Mitchell and Lapata (2008) and (Socher et al, 2012) and Grefenstette and Sadrzadeh (2011) are restricted by significant model biases in representing semantic com position by generic algebraic operations",P14-1060,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'138','52','51'","<S sid=""138"" ssid=""51"">Model Parameters Irrespectively of their form, all composition models discussed here are based on a semantic space for representing the meanings of individual words.</S><S sid=""52"" ssid=""25"">Under this framework, we introduce novel composition models which we compare empirically against previous work using a rigorous evaluation methodology.</S><S sid=""51"" ssid=""24"">Our work proposes a framework for vector composition which allows the derivation of different types of models and licenses two fundamental composition operations, multiplication and addition (and their combination).</S>"
6.0,2008,0,0,"Mitchell and Lapata (2008), henceforth M& amp; L, propose a general framework in which meaning representations for complex expressions are computed compositionally by combining the vector representations of the individual words of the complex expression","Mitchell and Lapata (2008), henceforth M& amp; L, propose a general framework in which meaning representations for complex expressions are computed compositionally by combining the vector representations of the individual words of the complex expression",P10-1097,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'12','0','21'","<S sid=""12"" ssid=""8"">In fact, the commonest method for combining the vectors is to average them.</S><S sid=""0"" ssid=""0"">Vector-based Models of Semantic Composition</S><S sid=""21"" ssid=""17"">Central in these models is the notion of compositionality — the meaning of complex expressions is determined by the meanings of their constituent expressions and the rules used to combine them.</S>"
7.0,2008,0,0,"Interestingly, Mitchell and Lapata (2008) came to the same result in a different setting","Interestingly, Mitchell and Lapata (2008) came to the same result in a different setting",P10-1097,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",P08-1028,"'26','95','142'","<S sid=""26"" ssid=""22"">Specifically, we present both additive and multiplicative models of vector combination and assess their performance on a sentence similarity rating experiment.</S><S sid=""95"" ssid=""8"">Focusing on a single compositional structure, namely intransitive verbs and their subjects, is a good point of departure for studying vector combination.</S><S sid=""142"" ssid=""55"">We experimented with a variety of dimensions (ranging from 50 to 500,000), vector component definitions (e.g., pointwise mutual information or log likelihood ratio) and similarity measures (e.g., cosine or confusion probability).</S>"
8.0,2008,0,0,"And Mitchell and Lapata (2008) propose a model for vector composition, focusing on the different functions that might be used to combine the constituent vectors","And Mitchell and Lapata (2008) propose a model for vector composition, focusing on the different functions that might be used to combine the constituent vectors",D11-1094,"Hypothesis_Citation,Implication_Citation",P08-1028,"'21','0','95'","<S sid=""21"" ssid=""17"">Central in these models is the notion of compositionality — the meaning of complex expressions is determined by the meanings of their constituent expressions and the rules used to combine them.</S><S sid=""0"" ssid=""0"">Vector-based Models of Semantic Composition</S><S sid=""95"" ssid=""8"">Focusing on a single compositional structure, namely intransitive verbs and their subjects, is a good point of departure for studying vector combination.</S>"
9.0,2008,0,0,"Mitchell and Lapata (2008) provide a general framework for semantic vector composition: p= f (u, v, R, K) (1) 295 where u and v are the vectors to be composed, R is syntactic context, K is a semantic knowledge base, and p is a resulting composed vector (or tensor)","Mitchell and Lapata (2008) provide a general framework for semantic vector composition: p= f (u, v, R, K) (1) 295 where u and v are the vectors to be composed, R is syntactic context, K is a semantic knowledge base, and p is a resulting composed vector (or tensor)",W11-0131,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'57','35','53'","<S sid=""57"" ssid=""5"">Let p denote the composition of two vectors u and v, representing a pair of constituents which stand in some syntactic relation R. Let K stand for any additional knowledge or information which is needed to construct the semantics of their composition.</S><S sid=""35"" ssid=""8"">The tensor product u ® v is a matrix whose components are all the possible products uivj of the components of vectors u and v. A major difficulty with tensor products is their dimensionality which is higher than the dimensionality of the original vectors (precisely, the tensor product has dimensionality m x n).</S><S sid=""53"" ssid=""1"">We formulate semantic composition as a function of two vectors, u and v. We assume that individual words are represented by vectors acquired from a corpus following any of the parametrisations that have been suggested in the literature.1 We briefly note here that a word’s vector typically represents its co-occurrence with neighboring words.</S>"
10.0,2008,0,0,"As Mitchell and Lapata (2008) did, let us temporarily suspend discussion on what semantics populate our vectors for now","As Mitchell and Lapata (2008) did, let us temporarily suspend discussion on what semantics populate our vectors for now",W11-0131,"Hypothesis_Citation,Implication_Citation",P08-1028,"'0','53','51'","<S sid=""0"" ssid=""0"">Vector-based Models of Semantic Composition</S><S sid=""53"" ssid=""1"">We formulate semantic composition as a function of two vectors, u and v. We assume that individual words are represented by vectors acquired from a corpus following any of the parametrisations that have been suggested in the literature.1 We briefly note here that a word’s vector typically represents its co-occurrence with neighboring words.</S><S sid=""51"" ssid=""24"">Our work proposes a framework for vector composition which allows the derivation of different types of models and licenses two fundamental composition operations, multiplication and addition (and their combination).</S>"
11.0,2008,0,0,"Mitchell and Lapata (2008) propose a framework to define the composition c= f (a, b, r, K) where r is the relation between a and b, and K is the additional knowledge used to define composition","Mitchell and Lapata (2008) propose a framework to define the composition c= f (a, b, r, K) where r is the relation between a and b, and K is the additional knowledge used to define composition",P13-2083,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'57','0','51'","<S sid=""57"" ssid=""5"">Let p denote the composition of two vectors u and v, representing a pair of constituents which stand in some syntactic relation R. Let K stand for any additional knowledge or information which is needed to construct the semantics of their composition.</S><S sid=""0"" ssid=""0"">Vector-based Models of Semantic Composition</S><S sid=""51"" ssid=""24"">Our work proposes a framework for vector composition which allows the derivation of different types of models and licenses two fundamental composition operations, multiplication and addition (and their combination).</S>"
12.0,"Mitchell and Lapata, 2008",0,0,"As our final set of baselines, we extend two simple techniques proposed by (Mitchell and Lapata, 2008) that use element-wise addition and multiplication operators to perform composition","As our final set of baselines, we extend two simple techniques proposed by (Mitchell and Lapata, 2008) that use element-wise addition and multiplication operators to perform composition",P13-2083,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P08-1028,"'190','52','51'","<S sid=""190"" ssid=""2"">We formulated composition as a function of two vectors and introduced several models based on addition and multiplication.</S><S sid=""52"" ssid=""25"">Under this framework, we introduce novel composition models which we compare empirically against previous work using a rigorous evaluation methodology.</S><S sid=""51"" ssid=""24"">Our work proposes a framework for vector composition which allows the derivation of different types of models and licenses two fundamental composition operations, multiplication and addition (and their combination).</S>"
13.0,2008,0,0,"Althoughthis model has been shown to successfully simulate single and multiple-word priming (McDonald and Brew 2004), it failed to predict processing costs in the Embra eye-tracking corpus (McDonald and Shillcock 2003) .In this work we model semantic constraint using the representational framework put forward in Mitchell and Lapata (2008)","Although this model has been shown to successfully simulate single and multiple-word priming (McDonald and Brew 2004), it failed to predict processing costs in the Embra eye-tracking corpus (McDonald and Shillcock 2003). In this work we model semantic constraint using the representational framework put forward in Mitchell and Lapata (2008)",P10-1021,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1028,"'138','52','25'","<S sid=""138"" ssid=""51"">Model Parameters Irrespectively of their form, all composition models discussed here are based on a semantic space for representing the meanings of individual words.</S><S sid=""52"" ssid=""25"">Under this framework, we introduce novel composition models which we compare empirically against previous work using a rigorous evaluation methodology.</S><S sid=""25"" ssid=""21"">We present a general framework for vector-based composition which allows us to consider different classes of models.</S>"
