Citance Number,Reference Article,Citing Article,Citation Marker Offset,Citation Marker,Citation Offset,Citation Text,Citation Text Clean,Reference Offset,Reference Text,Discourse Facet
1,W99-0623,A00-2005,0,1999,0,1 Introduct ion Henderson and Brill (1999) showed that independent human research efforts produce parsers that can be combined for an overall boost in accuracy,Henderson and Brill (1999) showed that independent human research efforts produce parsers that can be combined for an overall boost in accuracy,"[1, 85, 86, 111]","['<S sid=""1"" ssid=""1"">Three state-of-the-art statistical parsers are combined to produce more accurate parses, as well as new bounds on achievable Treebank parsing accuracy.</S>', '<S sid=""85"" ssid=""14"">We then show that the combining techniques presented above give better parsing accuracy than any of the individual parsers.</S>', '<S sid=""86"" ssid=""15"">Finally we show the combining techniques degrade very little when a poor parser is added to the set.</S>', '<S sid=""111"" ssid=""40"">The first row represents the average accuracy of the three parsers we combine.</S>']",Hypothesis_Citation
2,W99-0623,A00-2005,0,1999,0,the collection of hypotheses ti =fi (Stest) using the unweighted constituent voting scheme of Henderson and Brill (1999),"Given a novel sentence Stest E Ctest, combine the collection of hypotheses ti = fi(Stest) using the unweighted constituent voting scheme of Henderson and Brill (1999)","[23, 40, 41, 104]","['<S sid=""23"" ssid=""9"">We call this technique constituent voting.</S>', '<S sid=""40"" ssid=""26"">Lemma: If the number of votes required by constituent voting is greater than half of the parsers under consideration the resulting structure has no crossing constituents.</S>', '<S sid=""41"" ssid=""27"">IL+-1Proof: Assume a pair of crossing constituents appears in the output of the constituent voting technique using k parsers.</S>', '<S sid=""104"" ssid=""33"">In the cases where isolated constituent precision is larger than 0.5 the affected portion of the hypotheses is negligible.</S>']",Method_Citation
4,W99-0623,N10-1091,0,"Henderson and Brill, 1999",0,"5 (Henderson and Brill, 1999) used a similar framework in the context of constituent parsing and only three base parsers","(Henderson and Brill, 1999) used a similar framework in the context of constituent parsing and only three base parsers","[14, 22, 34, 101]","['<S sid=""14"" ssid=""10"">We used these three parsers to explore parser combination techniques.</S>', '<S sid=""22"" ssid=""8"">If enough parsers suggest that a particular constituent belongs in the parse, we include it.</S>', '<S sid=""34"" ssid=""20"">Mi(c) is a binary function returning t when parser i (from among the k parsers) suggests constituent c should be in the parse.</S>', '<S sid=""101"" ssid=""30"">We show the results of three of the experiments we conducted to measure isolated constituent precision under various partitioning schemes.</S>']",Method_Citation
5,W99-0623,W05-1518,0,"Henderson and Brill, 1999",0,"A successful application of voting and of a stacked classifier to constituent parsing followed in (Henderson and Brill, 1999)","A successful application of voting and of a stacked classifier to constituent parsing followed in (Henderson and Brill, 1999)","[22, 23, 27, 39]","['<S sid=""22"" ssid=""8"">If enough parsers suggest that a particular constituent belongs in the parse, we include it.</S>', '<S sid=""23"" ssid=""9"">We call this technique constituent voting.</S>', '<S sid=""27"" ssid=""13"">Another technique for parse hybridization is to use a na&#239;ve Bayes classifier to determine which constituents to include in the parse.</S>', '<S sid=""39"" ssid=""25"">There are simply not enough votes remaining to allow any of the crossing structures to enter the hypothesized constituent set.</S>']",Method_Citation
6,W99-0623,W05-1518,0,"Henderson and Brill, 1999",0,"This approach roughly corresponds to (Henderson and Brill, 1999)? s Na ?ve Bayes parse hybridization","This approach roughly corresponds to (Henderson and Brill, 1999)'s Naive Bayes parse hybridization","[16, 31, 119, 139]","['<S sid=""16"" ssid=""2"">We call this approach parse hybridization.</S>', '<S sid=""31"" ssid=""17"">For this reason, na&#239;ve Bayes classifiers are well-matched to this problem.</S>', '<S sid=""119"" ssid=""48"">We do not show the numbers for the Bayes models in Table 2 because the parameters involved were established using this set.</S>', '<S sid=""139"" ssid=""1"">We have presented two general approaches to studying parser combination: parser switching and parse hybridization.</S>']",Method_Citation
7,W99-0623,W05-1518,0,1999,0,Henderson and Brill (1999) also reported that context did not help them to outperform simple voting,Henderson and Brill (1999) also reported that context did not help them to outperform simple voting,"[13, 80, 84, 92]","['<S sid=""13"" ssid=""9"">These three parsers have given the best reported parsing results on the Penn Treebank Wall Street Journal corpus (Marcus et al., 1993).</S>', '<S sid=""80"" ssid=""9"">For our experiments we also report the mean of precision and recall, which we denote by (P + R)I2 and F-measure.</S>', '<S sid=""84"" ssid=""13"">The first shows how constituent features and context do not help in deciding which parser to trust.</S>', '<S sid=""92"" ssid=""21"">While we cannot prove there are no such useful features on which one should condition trust, we can give some insight into why the features we explored offered no gain.</S>']",Method_Citation
8,W99-0623,W05-1518,0,"Henderson and Brill, 1999",0,"(Henderson and Brill, 1999) improved their best parser? s F-measure of 89.7 to 91.3, using their na ?ve Bayes voting on the Penn TreeBank constituent structures (16% error reduction)","(Henderson and Brill, 1999) improved their best parser's F-measure of 89.7 to 91.3, using their naive Bayes voting on the Penn TreeBank constituent structures (16% error reduction)","[4, 40, 41, 120]","['<S sid=""4"" ssid=""4"">The resulting parsers surpass the best previously published performance results for the Penn Treebank.</S>', '<S sid=""40"" ssid=""26"">Lemma: If the number of votes required by constituent voting is greater than half of the parsers under consideration the resulting structure has no crossing constituents.</S>', '<S sid=""41"" ssid=""27"">IL+-1Proof: Assume a pair of crossing constituents appears in the output of the constituent voting technique using k parsers.</S>', '<S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S>']",Results_Citation
10,W99-0623,P01-1005,0,"Henderson and Brill, 1999",0,"Voting has proven to be an effective technique for improving classifier accuracy for many applications, including part-of-speech tagging (van Halteren, et al 1998), parsing (Henderson and Brill, 1999), and word sense disambiguation (Pederson, 2000)","Voting has proven to be an effective technique for improving classifier accuracy for many applications, including part-of-speech tagging (van Halteren, et al 1998), parsing (Henderson and Brill, 1999), and word sense disambiguation (Pederson, 2000)","[9, 23, 27, 136]","['<S sid=""9"" ssid=""5"">Recently, combination techniques have been investigated for part of speech tagging with positive results (van Halteren et al., 1998; Brill and Wu, 1998).</S>', '<S sid=""23"" ssid=""9"">We call this technique constituent voting.</S>', '<S sid=""27"" ssid=""13"">Another technique for parse hybridization is to use a na&#239;ve Bayes classifier to determine which constituents to include in the parse.</S>', '<S sid=""136"" ssid=""65"">The Bayes models were able to achieve significantly higher precision than their non-parametric counterparts.</S>']",Method_Citation
11,W99-0623,D09-1161,0,1999,0,"Regarding the system combination study, Henderson and Brill (1999) propose two parser combination schemes, one that selects an entire tree from one of the parsers, and one that builds a new tree by selecting constituents suggested by the initial trees","Regarding the system combination study, Henderson and Brill (1999) propose two parser combination schemes, one that selects an entire tree from one of the parsers, and one that builds a new tree by selecting constituents suggested by the initial trees","[21, 22, 95, 97]","['<S sid=""21"" ssid=""7"">One hybridization strategy is to let the parsers vote on constituents\' membership in the hypothesized set.</S>', '<S sid=""22"" ssid=""8"">If enough parsers suggest that a particular constituent belongs in the parse, we include it.</S>', '<S sid=""95"" ssid=""24"">One side of the decision making process is when we choose to believe a constituent should be in the parse, even though only one parser suggests it.</S>', '<S sid=""97"" ssid=""26"">If we were working with more than three parsers we could investigate minority constituents, those constituents that are suggested by at least one parser, but which the majority of the parsers do not suggest.</S>']",Method_Citation
12,W99-0623,D09-1161,0,1999,0,"Henderson and Brill (1999) combine three parsers and obtained an F1 score of 90.6, which is better than the score of 88.6 obtained by the best individual parser as reported in their paper","Henderson and Brill (1999) combine three parsers and obtained an F1 score of 90.6, which is better than the score of 88.6 obtained by the best individual parser as reported in their paper","[14, 112, 120, 134]","['<S sid=""14"" ssid=""10"">We used these three parsers to explore parser combination techniques.</S>', '<S sid=""112"" ssid=""41"">The second row is the accuracy of the best of the three parsers.\'</S>', '<S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S>', '<S sid=""134"" ssid=""63"">As seen by the drop in average individual parser performance baseline, the introduced parser does not perform very well.</S>']",Method_Citation
