Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,2008,0,0,"Following Jiang et al (2008), we describe segmentation and Joint S& amp; T as below: For a given Chinese sentence appearing as a character sequence: C 1: n= C 1 C 2.","Following Jiang et al (2008), we describe segmentation and Joint S& amp; T as below: For a given Chinese sentence appearing as a character sequence: C 1: n= C 1 C 2.",C08-1049,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1102,"'9','24'","<S sid=""9"" ssid=""5"">To segment and tag a character sequence, there are two strategies to choose: performing POS tagging following segmentation; or joint segmentation and POS tagging (Joint S&T).</S><S sid=""24"" ssid=""20"">It is a better idea to perform segmentation and POS tagging jointly in a uniform framework.</S>"
2.0,2008,0,0,"As described in Ng and Low (2004 )andJiang et al (2008), we use s indicating a single character word, while b, m and e indicating the be gin, middle and end of a word respectively","As described in Ng and Low (2004) and Jiang et al (2008), we use s indicating a single character word, while b, m and e indicating the be gin, middle and end of a word respectively",C08-1049,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1102,"'25','1'","<S sid=""25"" ssid=""21"">According to Ng and Low (2004), the segmentation task can be transformed to a tagging problem by assigning each character a boundary tag of the following four types: We can extract segmentation result by splitting the labelled result into subsequences of pattern s or bm*e which denote single-character word and multicharacter word respectively.</S><S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S>"
3.0,2008,0,0,plates called lexical-target in the column below areintroduced by Jiang et al (2008),plates called lexical-target in the column below are introduced by Jiang et al (2008),C08-1049,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1102,"'38','42'","<S sid=""38"" ssid=""10"">Templates immediately borrowed from Ng and Low (2004) are listed in the upper column named non-lexical-target.</S><S sid=""42"" ssid=""14"">As predications generated from such templates depend on the current character, we name these templates lexical-target.</S>"
4.0,2008,0,0,"For CTB-5, we refer to the split by Duan et al (2007) as CTB-5d, and to the split by Jiang et al (2008) as CTB-5j","For CTB-5, we refer to the split by Duan et al (2007) as CTB-5d, and to the split by Jiang et al (2008) as CTB-5j",P12-1110,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",P08-1102,"'1','92'","<S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S><S sid=""92"" ssid=""3"">The second was conducted on the Penn Chinese Treebank 5.0 (CTB5.0) to test the performance of the cascaded model on segmentation and Joint S&T.</S>"
5.0,2008,0,0,Jiang et al (2008) proposes a cascaded linear model for joint Chinese word segmentation and POS tagging,Jiang et al (2008) proposes a cascaded linear model for joint Chinese word segmentation and POS tagging,D12-1126,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",P08-1102,"'1','56'","<S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S><S sid=""56"" ssid=""7"">To alleviate the drawbacks, we propose a cascaded linear model.</S>"
6.0,2008,0,0,"We use the feature templates the same as Jiang et al, (2008) to extract features form E model","We use the feature templates the same as Jiang et al, (2008) to extract features form E model",C10-1135,"Method_Citation,Implication_Citation",P08-1102,"'33','34'","<S sid=""33"" ssid=""5"">In following subsections, we describe the feature templates and the perceptron training algorithm.</S><S sid=""34"" ssid=""6"">The feature templates we adopted are selected from those of Ng and Low (2004).</S>"
8.0,"Jiangetal., 2008a",0,0,"approach, where basic processing units are characters which compose words (Jiangetal., 2008a)","basic processing units are characters which compose words (Jiangetal., 2008a)",P12-1025,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",P08-1102,"'1','0'","<S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S><S sid=""0"" ssid=""0"">A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging</S>"
9.0,2008b,0,0,"The solid lines show the 1-best result, which is wrong. Jiang et al (2008b) stress the problems in re ranking phase","The solid lines show the 1-best result, which is wrong. Jiang et al (2008b) stress the problems in re ranking phase",C10-2096,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",P08-1102,"'1','0'","<S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S><S sid=""0"" ssid=""0"">A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging</S>"
10.0,"Jiang et al, 2008a",0,0,"6.1.1 Baseline Forest-based System We first segment the Chinese sentences into the1-best segmentations using a state-of-the-art system (Jiang et al, 2008a), since it is not necessary for a conventional parser to take as input the POS tagging results","We first segment the Chinese sentences into the 1-best segmentations using a state-of-the-art system (Jiang et al, 2008a), since it is not necessary for a conventional parser to take as input the POS tagging results",C10-2096,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",P08-1102,"'0','1'","<S sid=""0"" ssid=""0"">A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging</S><S sid=""1"" ssid=""1"">We propose a cascaded linear model for joint Chinese word segmentation and partof-speech tagging.</S>"
11.0,"Jiang et al, 2008a",0,0,"6.1.2 Lattice-forest SystemWe first segment and POS tag the Chinese sentences into word lattices using the same system (Jiang et al, 2008a), and prune each lattice into a reasonable size using the marginal probability-based pruning algorithm","We first segment and POS tag the Chinese sentences into word lattices using the same system (Jiang et al, 2008a), and prune each lattice into a reasonable size using the marginal probability-based pruning algorithm",C10-2096,"Method_Citation,Hypothesis_Citation,Implication_Citation",P08-1102,"'70','24'","<S sid=""70"" ssid=""21"">Given a training corpus with POS tags, we can train a word-POS co-occurrence model to approximate the probability that the word sequence of the labelled result co-exists with its corresponding POS sequence.</S><S sid=""24"" ssid=""20"">It is a better idea to perform segmentation and POS tagging jointly in a uniform framework.</S>"
