Citance Number,Reference Article,Citing Article,Citation Marker Offset,Citation Marker,Citation Offset,Citation Text,Citation Text Clean,Reference Offset,Reference Text,Discourse Facet
1,P08-1102,C08-1049,0,2008,0,"Following Jiang et al (2008), we describe segmentation and Joint S& amp; T as below: For a given Chinese sentence appearing as a character sequence: C 1: n= C 1 C 2.","Following Jiang et al (2008), we describe segmentation and Joint S& amp; T as below: For a given Chinese sentence appearing as a character sequence: C 1: n= C 1 C 2.","['87', '22', '16', '94', '104']","<S sid =""87"" ssid = ""12"">Line 6 enumerates all POS’s for the word w spanning length l and ending at position i.</S><S sid =""22"" ssid = ""18"">2 Segmentation and POS Tagging Given a Chinese character sequence: while the segmentation and POS tagging result can be depicted as: Here  Ci (i = L.n) denotes Chinese character  ti (i = L.m) denotes POS tag  and Cl:r (l < r) denotes character sequence ranges from Cl to Cr.</S><S sid =""16"" ssid = ""12"">Shown in Figure 1  the cascaded model has a two-layer architecture  with a characterbased perceptron as the core combined with other real-valued features such as language models.</S><S sid =""94"" ssid = ""5"">With precision P and recall R  the balance F-measure is defined as: F = 2PR/(P + R).</S><S sid =""104"" ssid = ""15"">According to the usual practice in syntactic analysis  we choose chapters 1 − 260 (18074 sentences) as training set  chapter 271 − 300 (348 sentences) as test set and chapter 301 − 325 (350 sentences) as development set.</S>",['Results_Citation']
2,P08-1102,C08-1049,0,2008,0,"As described in Ng and Low (2004 )andJiang et al (2008), we use s indicating a single character word, while b, m and e indicating the be gin, middle and end of a word respectively","As described in Ng and Low (2004) and Jiang et al (2008), we use s indicating a single character word, while b, m and e indicating the be gin, middle and end of a word respectively","['69', '47', '48', '32', '133']","<S sid =""69"" ssid = ""20"">Formally  an n-gram word LM approximates the probability of a word sequence W = w1:m with the following product: Notice that a bi-gram POS LM functions as the product of transition probabilities in HMM.</S><S sid =""47"" ssid = ""19"">For an input character sequence x  we aim to find an output F(x) satisfying: vector 4)(x  y) and the parameter vector a.</S><S sid =""48"" ssid = ""20"">We used the algorithm depicted in Algorithm 1 to tune the parameter vector a.</S><S sid =""32"" ssid = ""4"">We trained a character-based perceptron for Chinese Joint S&T  and found that the perceptron itself could achieve considerably high accuracy on segmentation and Joint S&T.</S><S sid =""133"" ssid = ""4"">However  can the perceptron incorporate all the knowledge used in the outside-layer linear model?</S>",['Method_Citation']
3,P08-1102,C08-1049,0,2008,0,plates called lexical-target in the column below areintroduced by Jiang et al (2008),plates called lexical-target in the column below are introduced by Jiang et al (2008),"['68', '99', '30', '101', '122']","<S sid =""68"" ssid = ""19"">It is an important measure of fluency of the translation in SMT.</S><S sid =""99"" ssid = ""10"">Then we trained LEX on each of the four corpora for 7 iterations.</S><S sid =""30"" ssid = ""2"">It has comparable performance to CRFs  while with much faster training.</S><S sid =""101"" ssid = ""12"">On the three corpora  it also outperformed the word-based perceptron model of Zhang and Clark (2007).</S><S sid =""122"" ssid = ""33"">Another important feature is the labelling model.</S>",['Method_Citation']
4,P08-1102,P12-1110,0,2008,0,"For CTB-5, we refer to the split by Duan et al (2007) as CTB-5d, and to the split by Jiang et al (2008) as CTB-5j","For CTB-5, we refer to the split by Duan et al (2007) as CTB-5d, and to the split by Jiang et al (2008) as CTB-5j","['101', '87', '31', '94', '30']","<S sid =""101"" ssid = ""12"">On the three corpora  it also outperformed the word-based perceptron model of Zhang and Clark (2007).</S><S sid =""87"" ssid = ""12"">Line 6 enumerates all POS’s for the word w spanning length l and ending at position i.</S><S sid =""31"" ssid = ""3"">The perceptron has been used in many NLP tasks  such as POS tagging (Collins  2002)  Chinese word segmentation (Ng and Low  2004; Zhang and Clark  2007) and so on.</S><S sid =""94"" ssid = ""5"">With precision P and recall R  the balance F-measure is defined as: F = 2PR/(P + R).</S><S sid =""30"" ssid = ""2"">It has comparable performance to CRFs  while with much faster training.</S>",['Method_Citation']
5,P08-1102,D12-1126,0,2008,0,Jiang et al (2008) proposes a cascaded linear model for joint Chinese word segmentation and POS tagging,Jiang et al (2008) proposes a cascaded linear model for joint Chinese word segmentation and POS tagging,"['47', '0', '87', '69', '48']","<S sid =""47"" ssid = ""19"">For an input character sequence x  we aim to find an output F(x) satisfying: vector 4)(x  y) and the parameter vector a.</S><S sid =""0"" ssid = ""0"">A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging</S><S sid =""87"" ssid = ""12"">Line 6 enumerates all POS’s for the word w spanning length l and ending at position i.</S><S sid =""69"" ssid = ""20"">Formally  an n-gram word LM approximates the probability of a word sequence W = w1:m with the following product: Notice that a bi-gram POS LM functions as the product of transition probabilities in HMM.</S><S sid =""48"" ssid = ""20"">We used the algorithm depicted in Algorithm 1 to tune the parameter vector a.</S>",['Method_Citation']
6,P08-1102,C10-1135,0,2008,0,"We use the feature templates the same as Jiang et al, (2008) to extract features form E model","We use the feature templates the same as Jiang et al, (2008) to extract features form E model","['47', '48', '49', '133', '32']","<S sid =""47"" ssid = ""19"">For an input character sequence x  we aim to find an output F(x) satisfying: vector 4)(x  y) and the parameter vector a.</S><S sid =""48"" ssid = ""20"">We used the algorithm depicted in Algorithm 1 to tune the parameter vector a.</S><S sid =""49"" ssid = ""21"">To alleviate overfitting on the training examples  we use the refinement strategy called “averaged parameters” (Collins  2002) to the algorithm in Algorithm 1.</S><S sid =""133"" ssid = ""4"">However  can the perceptron incorporate all the knowledge used in the outside-layer linear model?</S><S sid =""32"" ssid = ""4"">We trained a character-based perceptron for Chinese Joint S&T  and found that the perceptron itself could achieve considerably high accuracy on segmentation and Joint S&T.</S>",['Method_Citation']
8,P08-1102,P12-1025,0,"Jiangetal., 2008a",0,"approach, where basic processing units are characters which compose words (Jiangetal., 2008a)","basic processing units are characters which compose words (Jiangetal., 2008a)","['16', '68', '94', '87', '7']","<S sid =""16"" ssid = ""12"">Shown in Figure 1  the cascaded model has a two-layer architecture  with a characterbased perceptron as the core combined with other real-valued features such as language models.</S><S sid =""68"" ssid = ""19"">It is an important measure of fluency of the translation in SMT.</S><S sid =""94"" ssid = ""5"">With precision P and recall R  the balance F-measure is defined as: F = 2PR/(P + R).</S><S sid =""87"" ssid = ""12"">Line 6 enumerates all POS’s for the word w spanning length l and ending at position i.</S><S sid =""7"" ssid = ""3"">CRFs have the advantage of flexibility in representing features compared to generative ones such as HMM  and usually behaves the best in the two tasks.</S>",['Method_Citation']
9,P08-1102,C10-2096,0,2008b,0,"The solid lines show the 1-best result, which is wrong. Jiang et al (2008b) stress the problems in re ranking phase","The solid lines show the 1-best result, which is wrong. Jiang et al (2008b) stress the problems in re ranking phase","['108', '138', '61', '90', '107']","<S sid =""108"" ssid = ""19"">We find that Joint S&T can also improve the segmentation accuracy.</S><S sid =""138"" ssid = ""1"">This work was done while L. H. was visiting CAS/ICT.</S><S sid =""61"" ssid = ""12"">In this layer  each knowledge source is treated as a feature with a corresponding weight denoting its relative importance.</S><S sid =""90"" ssid = ""1"">We reported results from two set of experiments.</S><S sid =""107"" ssid = ""18"">The evaluation results are shown in Table 3.</S>",['Method_Citation']
10,P08-1102,C10-2096,0,"Jiang et al, 2008a",0,"6.1.1 Baseline Forest-based System We first segment the Chinese sentences into the1-best segmentations using a state-of-the-art system (Jiang et al, 2008a), since it is not necessary for a conventional parser to take as input the POS tagging results","We first segment the Chinese sentences into the 1-best segmentations using a state-of-the-art system (Jiang et al, 2008a), since it is not necessary for a conventional parser to take as input the POS tagging results","['48', '133', '32', '69', '49']","<S sid =""48"" ssid = ""20"">We used the algorithm depicted in Algorithm 1 to tune the parameter vector a.</S><S sid =""133"" ssid = ""4"">However  can the perceptron incorporate all the knowledge used in the outside-layer linear model?</S><S sid =""32"" ssid = ""4"">We trained a character-based perceptron for Chinese Joint S&T  and found that the perceptron itself could achieve considerably high accuracy on segmentation and Joint S&T.</S><S sid =""69"" ssid = ""20"">Formally  an n-gram word LM approximates the probability of a word sequence W = w1:m with the following product: Notice that a bi-gram POS LM functions as the product of transition probabilities in HMM.</S><S sid =""49"" ssid = ""21"">To alleviate overfitting on the training examples  we use the refinement strategy called “averaged parameters” (Collins  2002) to the algorithm in Algorithm 1.</S>",['Method_Citation']
11,P08-1102,C10-2096,0,"Jiang et al, 2008a",0,"6.1.2 Lattice-forest SystemWe first segment and POS tag the Chinese sentences into word lattices using the same system (Jiang et al, 2008a), and prune each lattice into a reasonable size using the marginal probability-based pruning algorithm","We first segment and POS tag the Chinese sentences into word lattices using the same system (Jiang et al, 2008a), and prune each lattice into a reasonable size using the marginal probability-based pruning algorithm","['47', '7', '49', '69', '16']","<S sid =""47"" ssid = ""19"">For an input character sequence x  we aim to find an output F(x) satisfying: vector 4)(x  y) and the parameter vector a.</S><S sid =""7"" ssid = ""3"">CRFs have the advantage of flexibility in representing features compared to generative ones such as HMM  and usually behaves the best in the two tasks.</S><S sid =""49"" ssid = ""21"">To alleviate overfitting on the training examples  we use the refinement strategy called “averaged parameters” (Collins  2002) to the algorithm in Algorithm 1.</S><S sid =""69"" ssid = ""20"">Formally  an n-gram word LM approximates the probability of a word sequence W = w1:m with the following product: Notice that a bi-gram POS LM functions as the product of transition probabilities in HMM.</S><S sid =""16"" ssid = ""12"">Shown in Figure 1  the cascaded model has a two-layer architecture  with a characterbased perceptron as the core combined with other real-valued features such as language models.</S>",['Method_Citation']
