Citance Number,Reference Article,Citing Article,Citation Marker Offset,Citation Marker,Citation Offset,Citation Text,Citation Text Clean,Reference Offset,Reference Text,Discourse Facet
1,D09-1092,P14-1004,0,"Mimno et al, 2009",0,"This configuration is similar to PolyLDA (Mimno et al, 2009) or LinkLDA (Yano et al, 2009), such that utterances from different parties are treated as different languages or blog-post and comments pairs","This configuration is similar to PolyLDA (Mimno et al, 2009) or LinkLDA (Yano et al, 2009), such that utterances from different parties are treated as different languages or blog-post and comments pairs","['1', '25', '105', '194', '126']","<S sid =""1"" ssid = ""1"">Topic models are a useful tool for analyzing large text collections  but have previously been applied in only monolingual  or at most bilingual  contexts.</S><S sid =""25"" ssid = ""1"">Bilingual topic models for parallel texts with word-to-word alignments have been studied previously using the HM-bitam model (Zhao and Xing  2007).</S><S sid =""105"" ssid = ""54"">An important application for polylingual topic modeling is to use small numbers of comparable document tuples to link topics in larger collections of distinct  non-comparable documents in multiple languages.</S><S sid =""194"" ssid = ""3"">We also demonstrated that relatively small numbers of topically comparable document tuples are sufficient to align topics between languages in non-comparable corpora.</S><S sid =""126"" ssid = ""75"">These results demonstrate that PLTM is appropriate for aligning topics in corpora that have only a small subset of comparable documents.</S>",['Aim_Citation']
2,D09-1092,P10-1044,0,"Mimno et al, 2009",0,"Our particular model, LinkLDA, has been applied to a few NLP tasks such as simultaneously modeling the words appearing in blog posts and users who will likely respond to them (Yano et al, 2009), modeling topic-aligned articles in different languages (Mimno et al, 2009), and word sense induction (Brody and Lapata, 2009)","Our particular model, LinkLDA, has been applied to a few NLP tasks such as simultaneously modeling the words appearing in blog posts and users who will likely respond to them (Yano et al, 2009), modeling topic-aligned articles in different languages (Mimno et al, 2009), and word sense induction (Brody and Lapata, 2009)","['2', '16', '168', '196', '105']","<S sid =""2"" ssid = ""2"">Meanwhile  massive collections of interlinked documents in dozens of languages  such as Wikipedia  are now widely available  calling for tools that can characterize content in many languages.</S><S sid =""16"" ssid = ""12"">However  the growth of the internet  and in particular Wikipedia  has made vast corpora of topically comparable texts—documents that are topically similar but are not direct translations of one another—considerably more abundant than ever before.</S><S sid =""168"" ssid = ""2"">However  the growth of the web  and in particular Wikipedia  has made comparable text corpora – documents that are topically similar but are not direct translations of one another – considerably more abundant than true parallel corpora.</S><S sid =""196"" ssid = ""5"">When applied to comparable document collections such as Wikipedia  PLTM supports data-driven analysis of differences and similarities across all languages for readers who understand any one language.</S><S sid =""105"" ssid = ""54"">An important application for polylingual topic modeling is to use small numbers of comparable document tuples to link topics in larger collections of distinct  non-comparable documents in multiple languages.</S>",['Method_Citation']
3,D09-1092,P11-2084,0,"Mimno et al, 2009",0,"(Mimno et al, 2009) retrieve a list of potential translations simply by selecting a small number N of the most probable words in both languages and then add the Cartesian product of these sets for every topic to a set of candidate translations","(Mimno et al, 2009) retrieve a list of potential translations simply by selecting a small number N of the most probable words in both languages and then add the Cartesian product of these sets for every topic to a set of candidate translations","['3', '192', '18', '31', '20']","<S sid =""3"" ssid = ""3"">We introduce a polylingual topic model that discovers topics aligned across multiple languages.</S><S sid =""192"" ssid = ""1"">We introduced a polylingual topic model (PLTM) that discovers topics aligned across multiple languages.</S><S sid =""18"" ssid = ""14"">In this paper  we use two polylingual corpora to answer various critical questions related to polylingual topic models.</S><S sid =""31"" ssid = ""7"">They also provide little analysis of the differences between polylingual and single-language topic models.</S><S sid =""20"" ssid = ""16"">We also explore how the characteristics of different languages affect topic model performance.</S>",['Method_Citation']
4,D09-1092,E12-1014,0,"Mimno et al, 2009",0,"Our Wikipedia-based topic similarity feature, w (f, e), is similar in spirit to polylingualtopic models (Mimno et al 2009), but it is scalable to full bilingual lexicon induction","Our Wikipedia-based topic similarity feature, w (f, e), is similar in spirit to polylingual topic models (Mimno et al 2009), but it is scalable to full bilingual lexicon induction","['4', '22', '19', '10', '126']","<S sid =""4"" ssid = ""4"">We explore the model’s characteristics using two large corpora  each with over ten different languages  and demonstrate its usefulness in supporting machine translation and tracking topic trends across languages.</S><S sid =""22"" ssid = ""18"">We use this corpus to explore the ability of the model both to infer similarities between vocabularies in different languages  and to detect differences in topic emphasis between languages.</S><S sid =""19"" ssid = ""15"">We employ a set of direct translations  the EuroParl corpus  to evaluate whether PLTM can accurately infer topics when documents genuinely contain the same content.</S><S sid =""10"" ssid = ""6"">We demonstrate its utility and explore its characteristics using two polylingual corpora: proceedings of the European parliament (in eleven languages) and a collection of Wikipedia articles (in twelve languages).</S><S sid =""126"" ssid = ""75"">These results demonstrate that PLTM is appropriate for aligning topics in corpora that have only a small subset of comparable documents.</S>",['Aim_Citation']
5,D09-1092,D11-1086,0,"Mimno et al, 2009",0,"of English document and the second half of its aligned foreign language document (Mimno et al,2009)","For Europarl data sets, we artificially make them comparable by considering the first half of English document and the second half of its aligned foreign language document (Mimno et al,2009)","['5', '15', '18', '3', '6']","<S sid =""5"" ssid = ""1"">Statistical topic models have emerged as an increasingly useful analysis tool for large text collections.</S><S sid =""15"" ssid = ""11"">Previous work on bilingual topic modeling has focused on machine translation applications  which rely on sentence-aligned parallel translations.</S><S sid =""18"" ssid = ""14"">In this paper  we use two polylingual corpora to answer various critical questions related to polylingual topic models.</S><S sid =""3"" ssid = ""3"">We introduce a polylingual topic model that discovers topics aligned across multiple languages.</S><S sid =""6"" ssid = ""2"">Topic models have been used for analyzing topic trends in research literature (Mann et al.  2006; Hall et al.  2008)  inferring captions for images (Blei and Jordan  2003)  social network analysis in email (McCallum et al.  2005)  and expanding queries with topically related words in information retrieval (Wei and Croft  2006).</S>",['Method_Citation']
6,D09-1092,N12-1007,0,"Mimno et al, 2009",0,"Since the PLTM is not a contribution of this paper, we refer the interested reader to (Mimno et al, 2009) for more details","Since the PLTM is not a contribution of this paper, we refer the interested reader to (Mimno et al, 2009) for more details","['6', '26', '5', '18', '29']","<S sid =""6"" ssid = ""2"">Topic models have been used for analyzing topic trends in research literature (Mann et al.  2006; Hall et al.  2008)  inferring captions for images (Blei and Jordan  2003)  social network analysis in email (McCallum et al.  2005)  and expanding queries with topically related words in information retrieval (Wei and Croft  2006).</S><S sid =""26"" ssid = ""2"">Tam  Lane and Schultz (Tam et al.  2007) also show improvements in machine translation using bilingual topic models.</S><S sid =""5"" ssid = ""1"">Statistical topic models have emerged as an increasingly useful analysis tool for large text collections.</S><S sid =""18"" ssid = ""14"">In this paper  we use two polylingual corpora to answer various critical questions related to polylingual topic models.</S><S sid =""29"" ssid = ""5"">A recent extended abstract  developed concurrently by Ni et al. (Ni et al.  2009)  discusses a multilingual topic model similar to the one presented here.</S>",['Method_Citation']
7,D09-1092,N12-1007,0,2009,0,"Evaluation Corpus The automatic evaluation of cross-lingual co reference systems requires annotated 10Mimno et al (2009) showed that so long as the proportion of topically-aligned to non-aligned documents exceeded 0.25, the topic distributions (as measured by mean Jensen-Shannon Divergence between distributions) did not degrade significantly","Mimno et al (2009) showed that so long as the proportion of topically-aligned to non-aligned documents exceeded 0.25, the topic distributions (as measured by mean Jensen-Shannon Divergence between distributions) did not degrade significantly","['7', '15', '31', '18', '161']","<S sid =""7"" ssid = ""3"">Much of this work  however  has occurred in monolingual contexts.</S><S sid =""15"" ssid = ""11"">Previous work on bilingual topic modeling has focused on machine translation applications  which rely on sentence-aligned parallel translations.</S><S sid =""31"" ssid = ""7"">They also provide little analysis of the differences between polylingual and single-language topic models.</S><S sid =""18"" ssid = ""14"">In this paper  we use two polylingual corpora to answer various critical questions related to polylingual topic models.</S><S sid =""161"" ssid = ""110"">As noted before  many of the documents in the EuroParl collection consist of short  formulaic sentences.</S>",['Method_Citation']
8,D09-1092,D10-1025,0,"Mimno et al, 2009",0,"Similarly, Polylingual Topic Models (PLTM) (Mimno et al, 2009) generalized LDA to tuples of documents from multiple languages","Similarly, Polylingual Topic Models (PLTM) (Mimno et al, 2009) generalized LDA to tuples of documents from multiple languages","['8', '16', '168', '23', '108']","<S sid =""8"" ssid = ""4"">In an increasingly connected world  the ability to access documents in many languages has become both a strategic asset and a personally enriching experience.</S><S sid =""16"" ssid = ""12"">However  the growth of the internet  and in particular Wikipedia  has made vast corpora of topically comparable texts—documents that are topically similar but are not direct translations of one another—considerably more abundant than ever before.</S><S sid =""168"" ssid = ""2"">However  the growth of the web  and in particular Wikipedia  has made comparable text corpora – documents that are topically similar but are not direct translations of one another – considerably more abundant than true parallel corpora.</S><S sid =""23"" ssid = ""19"">The internet makes it possible for people all over the world to access documents from different cultures  but readers will not be fluent in this wide variety of languages.</S><S sid =""108"" ssid = ""57"">If we wish to perform topic-based bibliometric analysis  it is vital to be able to track the same topics across all languages.</S>",['Results_Citation']
9,D09-1092,D10-1025,0,"Mimno et al, 2009",0,"Our baseline joint PLSA model (JPLSA) is closely related to the poly-lingual LDA model of (Mimno et al, 2009)","Our baseline joint PLSA model (JPLSA) is closely related to the poly-lingual LDA model of (Mimno et al, 2009)","['9', '192', '18', '3', '169']","<S sid =""9"" ssid = ""5"">In this paper  we present the polylingual topic model (PLTM).</S><S sid =""192"" ssid = ""1"">We introduced a polylingual topic model (PLTM) that discovers topics aligned across multiple languages.</S><S sid =""18"" ssid = ""14"">In this paper  we use two polylingual corpora to answer various critical questions related to polylingual topic models.</S><S sid =""3"" ssid = ""3"">We introduce a polylingual topic model that discovers topics aligned across multiple languages.</S><S sid =""169"" ssid = ""3"">In this section  we explore two questions relating to comparable text corpora and polylingual topic modeling.</S>",['Method_Citation']
10,D09-1092,D10-1025,0,"Mimno et al, 2009",0,"We describe the model for two languages, but it is straightforward to generalize to more than two languages, as in (Mimno et al, 2009)","We describe the model for two languages, but it is straightforward to generalize to more than two languages, as in (Mimno et al, 2009)","['10', '4', '19', '22', '111']","<S sid =""10"" ssid = ""6"">We demonstrate its utility and explore its characteristics using two polylingual corpora: proceedings of the European parliament (in eleven languages) and a collection of Wikipedia articles (in twelve languages).</S><S sid =""4"" ssid = ""4"">We explore the model’s characteristics using two large corpora  each with over ten different languages  and demonstrate its usefulness in supporting machine translation and tracking topic trends across languages.</S><S sid =""19"" ssid = ""15"">We employ a set of direct translations  the EuroParl corpus  to evaluate whether PLTM can accurately infer topics when documents genuinely contain the same content.</S><S sid =""22"" ssid = ""18"">We use this corpus to explore the ability of the model both to infer similarities between vocabularies in different languages  and to detect differences in topic emphasis between languages.</S><S sid =""111"" ssid = ""60"">In order to simulate this scenario we create a set of variations of the EuroParl corpus by treating some documents as if they have no parallel/comparable texts – i.e.  we put each of these documents in a single-document tuple.</S>",['Method_Citation']
