Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,"Skut et al, 1997",0,0,"This type of model is used to facilitate the syntactic annotation of the NEGRA corpus of German newspaper texts (Skut et al, 1997)","This type of model is used to facilitate the syntactic annotation of the NEGRA corpus of German newspaper texts (Skut et al, 1997)",E99-1016,"Method_Citation,Hypothesis_Citation,Implication_Citation",A97-1014,"'74','88'","<S sid=""74"" ssid=""19"">During the first phase, the focus is on annotating correct structures and a coarse-grained classification of grammatical functions, which represent the following areas of information: Dependency type: complements are further classified according to features such as category and case: clausal complements (OC), accusative objects (OA), datives (DA), etc.</S><S sid=""88"" ssid=""1"">As theory-independence is one of our objectives, the annotation scheme incorporates a number of widely accepted linguistic analyses, especially in the area of verbal, adverbial and adjectival syntax.</S>"
2.0,"Skut et al, 1997",0,0,"For our experiments, we use the NEGRA corpus (Skut et al, 1997)","For our experiments, we use the NEGRA corpus (Skut et al, 1997)",E99-1016,"Method_Citation,Hypothesis_Citation,Implication_Citation",A97-1014,"'144','4'","<S sid=""144"" ssid=""25"">We distinguish five degrees of automation: So far, about 1100 sentences of our corpus have been annotated.</S><S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S>"
3.0,"Skut et al, 1997",0,0,"As data we use version 2 of the Negra (Skut et al1997) tree bank, with the common training ,devel 1 10 100 1000 10000 100000 3 4 5 6 7 8 9 Frequenc y Parsing complexity head-driven optimal head-driven Figure 6: The distribution of parsing complexity among productions in Markovized, head-driven grammars read off from NEGRA-25","As data we use version 2 of the Negra (Skut et al1997) tree bank, with the common training",E12-1047,"Method_Citation,Hypothesis_Citation,Implication_Citation",A97-1014,'24',"<S sid=""24"" ssid=""14"">The typical treebank architecture is as follows: Structures: A context-free backbone is augmented with trace-filler representations of non-local dependencies.</S>"
5.0,1997,0,0,According to Skut et al (1997) tree banks have to meet the following requirements: 1,According to Skut et al (1997) tree banks have to meet the following requirements: 1,I05-6010,"Method_Citation,Hypothesis_Citation,Implication_Citation",A97-1014,"'15','4'","<S sid=""15"" ssid=""5"">Existing treebank annotation schemes exhibit a fairly uniform architecture, as they all have to meet the same basic requirements, namely: Descriptivity: Grammatical phenomena are to be described rather than explained.</S><S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S>"
7.0,"Skut et al, 1997",0,0,"In contrast, some other tree banks, such as the German NeGra and TIGER tree banks allow annotation with crossing branches (Skut et al, 1997) .Non-local dependencies can then be expressed directly by grouping all dependent elements under a single node","In contrast, some other tree banks, such as the German NeGra and TIGER tree banks allow annotation with crossing branches (Skut et al, 1997). Non-local dependencies can then be expressed directly by grouping all dependent elements under a single node",C10-1061,"Method_Citation,Hypothesis_Citation,Implication_Citation",A97-1014,"'47','24'","<S sid=""47"" ssid=""37"">Argument structure can be represented in terms of unordered trees (with crossing branches).</S><S sid=""24"" ssid=""14"">The typical treebank architecture is as follows: Structures: A context-free backbone is augmented with trace-filler representations of non-local dependencies.</S>"
8.0,"Skut et al, 1997",0,0,"Our data source is the German NeGra tree bank (Skut et al, 1997)","Our data source is the German NeGra tree bank (Skut et al, 1997)",C10-1061,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'4','159'","<S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S><S sid=""159"" ssid=""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees, it differs from existing treebanks in several aspects.</S>"
9.0,"Skut et al, 1997",0,0,"The parsing models we present are trained and tested on the NEGRA corpus (Skut et al, 1997), a hand parsed corpus of German newspaper text containing approximately 20,000 sentences","The parsing models we present are trained and tested on the NEGRA corpus (Skut et al, 1997), a hand parsed corpus of German newspaper text containing approximately 20,000 sentences",P05-1039,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'167','4'","<S sid=""167"" ssid=""9"">In the second phase of the project Verbmobil a. treebank for :30,000 German spoken sentences as well as for the same amount of English and Japanese sentences will be created.</S><S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S>"
10.0,"Skut et al, 1997",0,0,"The present paper addresses this question by proposing a probabilistic parsing model trained on Negra (Skut et al, 1997), a syntactically annotated corpus for German","The present paper addresses this question by proposing a probabilistic parsing model trained on Negra (Skut et al, 1997), a syntactically annotated corpus for German",P03-1013,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'4','1'","<S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S><S sid=""1"" ssid=""1"">We describe an annotation scheme and a tool developed for creating linguistically annotated corpora for non-configurational languages.</S>"
11.0,"Skut et al, 1997",0,0,"The annotation scheme (Skut et al, 1997) is modeled to a certain extent on that of the Penn Treebank (Marcuset al, 1993), with crucial differences","The annotation scheme (Skut et al, 1997) is modeled to a certain extent on that of the Penn Treebank (Marcuset al, 1993), with crucial differences",P03-1013,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'159','88'","<S sid=""159"" ssid=""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees, it differs from existing treebanks in several aspects.</S><S sid=""88"" ssid=""1"">As theory-independence is one of our objectives, the annotation scheme incorporates a number of widely accepted linguistic analyses, especially in the area of verbal, adverbial and adjectival syntax.</S>"
13.0,"Skut et al, 1997",0,0,"German is con sider ably more in ectional which means that discarding functional information is more harmful, and which explains why the NEGRA an notation has been conceived to be quite at (Skut et al, 1997)","German is considerably more in ectional which means that discarding functional information is more harmful, and which explains why the NEGRA annotation has been conceived to be quite at (Skut et al, 1997)",W04-1505,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'4','159'","<S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S><S sid=""159"" ssid=""1"">As the annotation scheme described in this paper focusses on annotating argument structure rather than constituent trees, it differs from existing treebanks in several aspects.</S>"
14.0,"Skut et al, 1997",0,0,"The factors used in the algorithms and the algorithms themselves are evaluated on a Germancorpus annotated with syntactic and co reference in formation (Negra) (Skut et al, 1997)","The factors used in the algorithms and the algorithms themselves are evaluated on a German corpus annotated with syntactic and co reference in formation (Negra) (Skut et al, 1997)",C04-1074,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'4','72'","<S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S><S sid=""72"" ssid=""17"">In order to avoid inconsistencies, the corpus is annotated in two stages: basic annotation and nfirtellte714.</S>"
16.0,"Skut et al, 1997",0,0,"CKK uses the Dubey and Keller (2003) parser, which is trained on the Negra corpus (Skut et al, 1997)","CKK uses the Dubey and Keller (2003) parser, which is trained on the Negra corpus (Skut et al, 1997)",P11-2067,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",A97-1014,"'4','143'","<S sid=""4"" ssid=""1"">The work reported in this paper aims at providing syntactically annotated corpora (treebanks') for stochastic grammar induction.</S><S sid=""143"" ssid=""24"">Sentences annotated in previous steps are used as training material for further processing.</S>"
