Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,"Foster et al, 2010",0,0,"Another popular task in SMT is domain adaptation (Foster et al, 2010)","Another popular task in SMT is domain adaptation (Foster et al, 2010)",P11-2074,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'4','0'","<S sid=""4"" ssid=""1"">Domain adaptation is a common concern when optimizing empirical NLP applications.</S><S sid=""0"" ssid=""0"">Discriminative Instance Weighting for Domain Adaptation in Statistical Machine Translation</S>"
2.0,"Foster et al, 2010",0,0,"In addition, discriminative weighting methods were proposed to assign appropriate weights to the sentences from training corpus (Matsoukas et al, 2009) or the phrase pairs of phrase table (Foster et al, 2010)","In addition, discriminative weighting methods were proposed to assign appropriate weights to the sentences from training corpus (Matsoukas et al, 2009) or the phrase pairs of phrase table (Foster et al, 2010)",P12-1048,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'0','1'","<S sid=""0"" ssid=""0"">Discriminative Instance Weighting for Domain Adaptation in Statistical Machine Translation</S><S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S>"
3.0,"Foster et al., 2010",0,0,"Domain knowledge also has the potential to improve open-text applications such as summarization (Ceylan et al 2010) and machine translation (Foster et al., 2010) .Research in Word Sense Disambiguation (Navigli, 2009, WSD), the task aimed at the automatic labeling of text with word senses, has been oriented towards domain text understanding for several years now","Domain knowledge also has the potential to improve open-text applications such as summarization (Ceylan et al 2010) and machine translation (Foster et al., 2010)",D12-1129,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",D10-1044,"'144','0'","<S sid=""144"" ssid=""1"">In this paper we have proposed an approach for instance-weighting phrase pairs in an out-of-domain corpus in order to improve in-domain performance.</S><S sid=""0"" ssid=""0"">Discriminative Instance Weighting for Domain Adaptation in Statistical Machine Translation</S>"
4.0,2010,0,0,"Yasuda et al (2008) and Foster et al (2010) ranked the sentence pairs in the general-domain corpus according to the perplexity scores of sentences, which are computed with respect to in-domain language models","Yasuda et al (2008) and Foster et al (2010) ranked the sentence pairs in the general-domain corpus according to the perplexity scores of sentences, which are computed with respect to in-domain language models",P14-2093,"Method_Citation,Implication_Citation",D10-1044,"'62','1'","<S sid=""62"" ssid=""26"">To approximate these baselines, we implemented a very simple sentence selection algorithm in which parallel sentence pairs from OUT are ranked by the perplexity of their target half according to the IN language model.</S><S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S>"
5.0,2010,0,0,"However, such confounding factors do not affect the optimization algorithm, which works with a fixed set of phrase pairs, and merely varies? .Our main technical contributions are as fol lows: Additionally to perplexity optimization for linear interpolation, which was first applied by Foster et al (2010), we propose perplexity optimization for weighted counts (equation 3), and a modified implementation of linear interpolation. Also, we independently perform perplexity minimization for all four features of the standard SMTtranslation model: the phrase translation probabilities p (t|s) and p (s|t), and the lexical weights lex (t|s) and lex (s|t)","Our main technical contributions are as follows: Additionally to perplexity optimization for linear interpolation, which was first applied by Foster et al (2010), we propose perplexity optimization for weighted counts (equation 3), and a modified implementation of linear interpolation",E12-1055,"Method_Citation,Hypothesis_Citation,Implication_Citation",D10-1044,"'71','53'","<S sid=""71"" ssid=""8"">Finally, we incorporate the instance-weighting model into a general linear combination, and learn weights and mixing parameters simultaneously. where cλ(s, t) is a modified count for pair (s, t) in OUT, u(s|t) is a prior distribution, and y is a prior weight.</S><S sid=""53"" ssid=""17"">This has led previous workers to adopt ad hoc linear weighting schemes (Finch and Sumita, 2008; Foster and Kuhn, 2007; L¨u et al., 2007).</S>"
6.0,2010,0,0,"Matsoukas et al (2009) propose an approach where each sentence is weighted according to a classifier, and Foster et al (2010) ex tend this approach by weighting individual phrase pairs","Matsoukas et al (2009) propose an approach where each sentence is weighted according to a classifier, and Foster et al (2010) extend this approach by weighting individual phrase pairs",E12-1055,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'1','68'","<S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S><S sid=""68"" ssid=""5"">First, we learn weights on individual phrase pairs rather than sentences.</S>"
7.0,2010,0,0,"These more fine-grained methods need not be seen as alternatives to coarse-grained ones. Foster et al (2010) combine the two, applying linear interpolation to combine the instance 542 weighted out-of-domain model with an in-domain model","Foster et al (2010) combine the two, applying linear interpolation to combine the instance weighted out-of-domain model with an in-domain model",E12-1055,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'1','0'","<S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S><S sid=""0"" ssid=""0"">Discriminative Instance Weighting for Domain Adaptation in Statistical Machine Translation</S>"
8.0,Foster et al 2010,0,0,Note that both data sets have a relatively high ratio of in-domain to out-of-domain parallel training data (1:20 for DE? EN and 1:5 for HT? EN) Previous research has been performed with ratios of 1:100 (Foster et al 2010) or 1:400 (Axelrod et al 2011),Note that both data sets have a relatively high ratio of in-domain to out-of-domain parallel training data (1:20 for DE? EN and 1:5 for HT? EN); Previous research has been performed with ratios of 1:100 (Foster et al 2010) or 1:400 (Axelrod et al 2011),E12-1055,"Method_Citation,Aim_Citation,Results_Citation,Implication_Citation",D10-1044,"'9','1'","<S sid=""9"" ssid=""6"">In this paper we study the problem of using a parallel corpus from a background domain (OUT) to improve performance on a target domain (IN) for which a smaller amount of parallel training material—though adequate for reasonable performance—is also available.</S><S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S>"
9.0,Foster et al 2010,0,0,"We expand on work by (Foster et al 2010) in establishing translation model perplexity minimization as a robust baseline for a weighted combination of translationmodels.15 We demonstrate perplexity optimization for weighted counts, which are a natural extension of unadapted MLE training, but are of little prominence in domain adaptation research",We expand on work by (Foster et al 2010) in establishing translation model perplexity minimization as a robust baseline for a weighted combination of translation models,E12-1055,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'0','3'","<S sid=""0"" ssid=""0"">Discriminative Instance Weighting for Domain Adaptation in Statistical Machine Translation</S><S sid=""3"" ssid=""3"">We incorporate instance weighting into a mixture-model framework, and find that it yields consistent improvements over a wide range of baselines.</S>"
10.0,"Foster et al, 2010",0,0,"In addition to the basic approach of concatenation of in-domain and out-of-domain data, we also trained a log-linear mixture model (Foster and Kuhn, 2007) 940 as well as the linear mixture model of (Foster et al, 2010) for conditional phrase-pair probabilities over IN and OUT","In addition to the basic approach of concatenation of in-domain and out-of-domain data, we also trained a log-linear mixture model (Foster and Kuhn, 2007) as well as the linear mixture model of (Foster et al, 2010) for conditional phrase-pair probabilities over IN and OUT",P12-1099,"Method_Citation,Hypothesis_Citation,Implication_Citation",D10-1044,"'28','42'","<S sid=""28"" ssid=""25"">We train linear mixture models for conditional phrase pair probabilities over IN and OUT so as to maximize the likelihood of an empirical joint phrase-pair distribution extracted from a development set.</S><S sid=""42"" ssid=""6"">The natural baseline approach is to concatenate data from IN and OUT.</S>"
11.0,2010,0,0,m ?mpm (e? |f?) Our technique for setting? m is similar to that outlined in Foster et al (2010),Our technique for setting ? m is similar to that outlined in Foster et al (2010),P12-1099,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'1','29'","<S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S><S sid=""29"" ssid=""26"">This is a simple and effective alternative to setting weights discriminatively to maximize a metric such as BLEU.</S>"
12.0,"Foster et al., 2010",0,0,"m ?mpm (e? |f?) For efficiency and stability, we use the EMalgorithm to find??, rather than L-BFGS as in (Foster et al., 2010)","For efficiency and stability, we use the EM algorithm to find ?, rather than L-BFGS as in (Foster et al., 2010)",P12-1099,"Method_Citation,Hypothesis_Citation,Implication_Citation",D10-1044,"'75','148'","<S sid=""75"" ssid=""12"">However, it is robust, efficient, and easy to implement.4 To perform the maximization in (7), we used the popular L-BFGS algorithm (Liu and Nocedal, 1989), which requires gradient information.</S><S sid=""148"" ssid=""5"">Mixing, smoothing, and instance-feature weights are learned at the same time using an efficient maximum-likelihood procedure that relies on only a small in-domain development corpus.</S>"
13.0,2010,0,0,"Foster et al (2010), however, uses a different approach to select related sentences from OUT","Foster et al (2010), however, uses a different approach to select related sentences from OUT",P12-1099,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",D10-1044,"'1','31'","<S sid=""1"" ssid=""1"">We describe a new approach to SMT adaptation that weights out-of-domain phrase pairs according to their relevance to the target domain, determined by both how similar to it they appear to be, and whether they belong to general language or not.</S><S sid=""31"" ssid=""28"">For comparison to information-retrieval inspired baselines, eg (L¨u et al., 2007), we select sentences from OUT using language model perplexities from IN.</S>"
14.0,2010,0,0,Foster et al (2010) propose asimilar method for machine translation that uses features to capture degrees of generality,Foster et al (2010) propose a similar method for machine translation that uses features to capture degrees of generality,P12-1099,"Method_Citation,Hypothesis_Citation,Implication_Citation",D10-1044,"'22','89'","<S sid=""22"" ssid=""19"">Within this framework, we use features intended to capture degree of generality, including the output from an SVM classifier that uses the intersection between IN and OUT as positive examples.</S><S sid=""89"" ssid=""26"">We used 22 features for the logistic weighting model, divided into two groups: one intended to reflect the degree to which a phrase pair belongs to general language, and one intended to capture similarity to the IN domain.</S>"
