Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,2011,0,0,Subramanya et al? s model was extended by Das and Petrov (2011) to induce part-of-speech dictionaries for unsupervised learning of taggers,Subramanya et al's model was extended by Das and Petrov (2011) to induce part-of-speech dictionaries for unsupervised learning of taggers,P11-1144,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P11-1061,"'0','1'","<S sid=""0"" ssid=""0"">Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections</S><S sid=""1"" ssid=""1"">We describe a novel approach for inducing unsupervised part-of-speech taggers for languages that have no labeled training data, but have translated text in a resource-rich language.</S>"
3.0,2011,0,0,"Fortunately, some recently proposed POS taggers, such as the POStagger of Das and Petrov (2011), rely only on labeled training data for English and the same kind of parallel text in our approach","Fortunately, some recently proposed POS taggers, such as the POS tagger of Das and Petrov (2011), rely only on labeled training data for English and the same kind of parallel text in our approach",P14-1126,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",P11-1061,"'24','7'","<S sid=""24"" ssid=""1"">The focus of this work is on building POS taggers for foreign languages, assuming that we have an English POS tagger and some parallel text between the two languages.</S><S sid=""7"" ssid=""3"">However, supervised methods rely on labeled training data, which is time-consuming and expensive to generate.</S>"
4.0,"Das and Petrov, 2011",0,0,"Applications have ranged from domain adaptation of part-of-speech (POS) taggers (Subramanya et al, 2010), unsupervised learning ofPOS taggers by using bilingual graph-based projections (Das and Petrov, 2011), and shallow semantic parsing for unknown predicates (Das and Smith,2011)","Applications have ranged from domain adaptation of part-of-speech (POS) taggers (Subramanya et al, 2010), unsupervised learning of POS taggers by using bilingual graph-based projections (Das and Petrov, 2011), and shallow semantic parsing for unknown predicates (Das and Smith,2011)",N12-1086,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P11-1061,"'0','1'","<S sid=""0"" ssid=""0"">Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections</S><S sid=""1"" ssid=""1"">We describe a novel approach for inducing unsupervised part-of-speech taggers for languages that have no labeled training data, but have translated text in a resource-rich language.</S>"
5.0,2011,0,0,"Following Das and Petrov (2011) and Subramanya et al (2010), a similarity score between two trigram types was computed by measuring the cosine similarity between their empirical sentential context statistics","Following Das and Petrov (2011) and Subramanya et al (2010), a similarity score between two trigram types was computed by measuring the cosine similarity between their empirical sentential context statistics",N12-1086,"Method_Citation,Hypothesis_Citation,Implication_Citation",P11-1061,"'51','28'","<S sid=""51"" ssid=""17"">For each trigram type x2 x3 x4 in a sequence x1 x2 x3 x4 x5, we count how many times that trigram type co-occurs with the different instantiations of each concept, and compute the point-wise mutual information (PMI) between the two.5 The similarity between two trigram types is given by summing over the PMI values over feature instantiations that they have in common.</S><S sid=""28"" ssid=""5"">The edge weights between the foreign language trigrams are computed using a co-occurence based similarity function, designed to indicate how syntactically similar the middle words of the connected trigrams are (§3.2).</S>"
6.0,"Das and Petrov, 2011",0,0,"Sparsity is desirable in settings where labeled development data for tuning thresholds that select the most probable labels for a given type is unavailable (e.g., Das and Petrov, 2011)","Sparsity is desirable in settings where labeled development data for tuning thresholds that select the most probable labels for a given type is unavailable (e.g., Das and Petrov, 2011)",N12-1086,"Results_Citation,Hypothesis_Citation,Implication_Citation,Method_Citation,Aim_Citation",P11-1061,"'1','7'","<S sid=""1"" ssid=""1"">We describe a novel approach for inducing unsupervised part-of-speech taggers for languages that have no labeled training data, but have translated text in a resource-rich language.</S><S sid=""7"" ssid=""3"">However, supervised methods rely on labeled training data, which is time-consuming and expensive to generate.</S>"
7.0,2011,0,0,"Specifically, by replacing fine-grained language specific part-of-speech tags with universal part-of-speech tags, generated with the method described by Das and Petrov (2011), a universal parser is achieved that can be applied to any language for which universal part-of-speech tags are available. Below, we extend this approach to universal parsing by adding cross-lingual word cluster features","Specifically, by replacing fine-grained language specific part-of-speech tags with universal part-of-speech tags, generated with the method described by Das and Petrov (2011), a universal parser is achieved that can be applied to any language for which universal part-of-speech tags are available. Below, we extend this approach to universal parsing by adding cross-lingual word cluster features",N12-1052,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P11-1061,"'0','113'","<S sid=""0"" ssid=""0"">Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections</S><S sid=""113"" ssid=""13"">For each language under consideration, Petrov et al. (2011) provide a mapping A from the fine-grained language specific POS tags in the foreign treebank to the universal POS tags.</S>"
8.0,2011,0,0,"We study the impact of using cross-lingual cluster features by comparing the strong delexicalized baseline model of McDonald et al (2011), which only has features derived from universal part-of-speech tags, projected from English with the method of Das and Petrov (2011), to the same model when adding features derived from cross-lingual clusters","We study the impact of using cross-lingual cluster features by comparing the strong delexicalized baseline model of McDonald et al (2011), which only has features derived from universal part-of-speech tags, projected from English with the method of Das and Petrov (2011), to the same model when adding features derived from cross-lingual clusters",N12-1052,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P11-1061,"'0','1'","<S sid=""0"" ssid=""0"">Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections</S><S sid=""1"" ssid=""1"">We describe a novel approach for inducing unsupervised part-of-speech taggers for languages that have no labeled training data, but have translated text in a resource-rich language.</S>"
9.0,"Das and Petrov, (2011)",0,0,"MT-based projection has been applied to various NLP tasks, such as part of-speech tagging (e.g., Das and Petrov (2011)), mention detection (e.g., Zitouni and Florian (2008)), and sentiment analysis (e.g., Mihalcea et al (2007)) .There have been two initial attempts to apply projection to create co reference-annotated data for aresource-poor language, both of which involve projecting hand-annotated co reference data from English to Romanian via a parallel corpus","MT-based projection has been applied to various NLP tasks, such as part of-speech tagging (e.g., Das and Petrov (2011)), mention detection (e.g., Zitouni and Florian (2008)), and sentiment analysis (e.g., Mihalcea et al (2007))",N12-1090,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",P11-1061,"'0','158'","<S sid=""0"" ssid=""0"">Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections</S><S sid=""158"" ssid=""1"">We have shown the efficacy of graph-based label propagation for projecting part-of-speech information across languages.</S>"
10.0,2011,0,0,"For example, the multilingual PoS induction approach of Das and Petrov (2011) assumes no supervision for the language whose PoS tags are being 35 induced, but it assumes access to a labeled dataset of a different language. We begin by surveying recent work on unsupervised PoS tagging, focusing on the issue of evaluation (Section 2)","For example, the multilingual PoS induction approach of Das and Petrov (2011) assumes no supervision for the language whose PoS tags are being 35 induced, but it assumes access to a labeled dataset of a different language. We begin by surveying recent work on unsupervised PoS tagging, focusing on the issue of evaluation (Section 2)",W11-2205,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",P11-1061,"'24','13'","<S sid=""24"" ssid=""1"">The focus of this work is on building POS taggers for foreign languages, assuming that we have an English POS tagger and some parallel text between the two languages.</S><S sid=""13"" ssid=""9"">(2009) study related but different multilingual grammar and tagger induction tasks, where it is assumed that no labeled data at all is available.</S>"
11.0,"Das and Petrov, 2011",0,0,"(Das and Petrov, 2011) used graph-based label propagation for cross-lingual knowledge transfers to induce POS tags between two languages","(Das and Petrov, 2011) used graph-based label propagation for cross-lingual knowledge transfers to induce POS tags between two languages",P13-1155,"Method_Citation,Hypothesis_Citation,Aim_Citation,Implication_Citation",P11-1061,"'24','16'","<S sid=""24"" ssid=""1"">The focus of this work is on building POS taggers for foreign languages, assuming that we have an English POS tagger and some parallel text between the two languages.</S><S sid=""16"" ssid=""12"">To this end, we construct a bilingual graph over word types to establish a connection between the two languages (§3), and then use graph label propagation to project syntactic information from English to the foreign language (§4).</S>"
