Citance Number,Citation Marker,Citation Marker Offset,Citation Offset,Citation Text,Citation Text Clean,Citing Article,Discourse Facet,Reference Article,Reference Offset,Reference Text
1.0,1999,0,0,1 Introduct ion Henderson and Brill (1999) showed that independent human research efforts produce parsers that can be combined for an overall boost in accuracy,Henderson and Brill (1999) showed that independent human research efforts produce parsers that can be combined for an overall boost in accuracy,A00-2005,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",W99-0623,"'1','15'","<S sid=""1"" ssid=""1"">Three state-of-the-art statistical parsers are combined to produce more accurate parses, as well as new bounds on achievable Treebank parsing accuracy.</S><S sid=""15"" ssid=""1"">We are interested in combining the substructures of the input parses to produce a better parse.</S>"
2.0,1999,0,0,the collection of hypotheses ti =fi (Stest) using the unweighted constituent voting scheme of Henderson and Brill (1999),"Given a novel sentence Stest E Ctest, combine the collection of hypotheses ti = fi(Stest) using the unweighted constituent voting scheme of Henderson and Brill (1999)",A00-2005,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'23','41'","<S sid=""23"" ssid=""9"">We call this technique constituent voting.</S><S sid=""41"" ssid=""27"">IL+-1Proof: Assume a pair of crossing constituents appears in the output of the constituent voting technique using k parsers.</S>"
4.0,"Henderson and Brill, 1999",0,0,"5 (Henderson and Brill, 1999) used a similar framework in the context of constituent parsing and only three base parsers","(Henderson and Brill, 1999) used a similar framework in the context of constituent parsing and only three base parsers",N10-1091,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'24','120'","<S sid=""24"" ssid=""10"">We include a constituent in our hypothesized parse if it appears in the output of a majority of the parsers.</S><S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S>"
5.0,"Henderson and Brill, 1999",0,0,"A successful application of voting and of a stacked classifier to constituent parsing followed in (Henderson and Brill, 1999)","A successful application of voting and of a stacked classifier to constituent parsing followed in (Henderson and Brill, 1999)",W05-1518,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'41','120'","<S sid=""41"" ssid=""27"">IL+-1Proof: Assume a pair of crossing constituents appears in the output of the constituent voting technique using k parsers.</S><S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S>"
6.0,"Henderson and Brill, 1999",0,0,"This approach roughly corresponds to (Henderson and Brill, 1999)? s Na ?ve Bayes parse hybridization","This approach roughly corresponds to (Henderson and Brill, 1999)'s Naive Bayes parse hybridization",W05-1518,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'16','58'","<S sid=""16"" ssid=""2"">We call this approach parse hybridization.</S><S sid=""58"" ssid=""44"">We call this approach parser switching.</S>"
7.0,1999,0,0,Henderson and Brill (1999) also reported that context did not help them to outperform simple voting,Henderson and Brill (1999) also reported that context did not help them to outperform simple voting,W05-1518,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",W99-0623,"'120','135'","<S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S><S sid=""135"" ssid=""64"">The average individual parser accuracy was reduced by more than 5% when we added this new parser, but the precision of the constituent voting technique was the only result that decreased significantly.</S>"
8.0,"Henderson and Brill, 1999",0,0,"(Henderson and Brill, 1999) improved their best parser? s F-measure of 89.7 to 91.3, using their na ?ve Bayes voting on the Penn TreeBank constituent structures (16% error reduction)","(Henderson and Brill, 1999) improved their best parser's F-measure of 89.7 to 91.3, using their naive Bayes voting on the Penn TreeBank constituent structures (16% error reduction)",W05-1518,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",W99-0623,"'120','125'","<S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S><S sid=""125"" ssid=""54"">The constituent voting and naïve Bayes techniques are equivalent because the parameters learned in the training set did not sufficiently discriminate between the three parsers.</S>"
10.0,"Henderson and Brill, 1999",0,0,"Voting has proven to be an effective technique for improving classifier accuracy for many applications, including part-of-speech tagging (van Halteren, et al 1998), parsing (Henderson and Brill, 1999), and word sense disambiguation (Pederson, 2000)","Voting has proven to be an effective technique for improving classifier accuracy for many applications, including part-of-speech tagging (van Halteren, et al 1998), parsing (Henderson and Brill, 1999), and word sense disambiguation (Pederson, 2000)",P01-1005,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'23','120'","<S sid=""23"" ssid=""9"">We call this technique constituent voting.</S><S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S>"
11.0,1999,0,0,"Regarding the system combination study, Henderson and Brill (1999) propose two parser combination schemes, one that selects an entire tree from one of the parsers, and one that builds a new tree by selecting constituents suggested by the initial trees","Regarding the system combination study, Henderson and Brill (1999) propose two parser combination schemes, one that selects an entire tree from one of the parsers, and one that builds a new tree by selecting constituents suggested by the initial trees",D09-1161,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'67','116'","<S sid=""67"" ssid=""53"">The set of candidate constituents comes from the union of all the constituents suggested by the member parsers.</S><S sid=""116"" ssid=""45"">The maximum precision row is the upper bound on accuracy if we could pick exactly the correct constituents from among the constituents suggested by the three parsers.</S>"
12.0,1999,0,0,"Henderson and Brill (1999) combine three parsers and obtained an F1 score of 90.6, which is better than the score of 88.6 obtained by the best individual parser as reported in their paper","Henderson and Brill (1999) combine three parsers and obtained an F1 score of 90.6, which is better than the score of 88.6 obtained by the best individual parser as reported in their paper",D09-1161,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'56','13'","<S sid=""56"" ssid=""42"">The combining algorithm is presented with the candidate parses and asked to choose which one is best.</S><S sid=""13"" ssid=""9"">These three parsers have given the best reported parsing results on the Penn Treebank Wall Street Journal corpus (Marcus et al., 1993).</S>"
13.0,"Henderson and Brill, 1999",0,0,"Besides the two model scores, we also adopt constituent count as an additional feature in spired by (Henderson and Brill 1999) and (Sagae and Lavie 2006)","Besides the two model scores, we also adopt constituent count as an additional feature in spired by (Henderson and Brill 1999) and (Sagae and Lavie 2006)",D09-1161,"Method_Citation,Hypothesis_Citation,Results_Citation,Implication_Citation",W99-0623,"'120','89'","<S sid=""120"" ssid=""49"">The precision and recall of similarity switching and constituent voting are both significantly better than the best individual parser, and constituent voting is significantly better than parser switching in precision.4 Constituent voting gives the highest accuracy for parsing the Penn Treebank reported to date.</S><S sid=""89"" ssid=""18"">None of the models we have presented utilize features associated with a particular constituent (i.e. the label, span, parent label, etc.) to influence parser preference.</S>"
14.0,"Henderson and Brill, 1999",0,0,"Henderson and Brill (1999) proposed two parser combination schemes, one that picks an entire tree from one of the parsers, and one that, like ours, builds a new tree from constituents from the initial trees","Henderson and Brill (1999) proposed two parser combination schemes, one that picks an entire tree from one of the parsers, and one that, like ours, builds a new tree from constituents from the initial trees",N06-2033,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'77','22'","<S sid=""77"" ssid=""6"">Each parse is converted into a set of constituents represented as a tuples: (label, start, end).</S><S sid=""22"" ssid=""8"">If enough parsers suggest that a particular constituent belongs in the parse, we include it.</S>"
15.0,"Henderson and Brill, 1999",0,0,"(Henderson and Brill, 1999) perform parse selection by maximizing the expected precision of the selected parse with respect to the set of parses being combined","(Henderson and Brill, 1999) perform parse selection by maximizing the expected precision of the selected parse with respect to the set of parses being combined",N09-2064,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'56','116'","<S sid=""56"" ssid=""42"">The combining algorithm is presented with the candidate parses and asked to choose which one is best.</S><S sid=""116"" ssid=""45"">The maximum precision row is the upper bound on accuracy if we could pick exactly the correct constituents from among the constituents suggested by the three parsers.</S>"
16.0,"Henderson and Brill, 1999",0,0,"(Henderson and Brill, 1999) and (Sagae and Lavie, 2006) propose methods for parse hybridization by recombining constituents","(Henderson and Brill, 1999) and (Sagae and Lavie, 2006) propose methods for parse hybridization by recombining constituents",N09-2064,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'16','139'","<S sid=""16"" ssid=""2"">We call this approach parse hybridization.</S><S sid=""139"" ssid=""1"">We have presented two general approaches to studying parser combination: parser switching and parse hybridization.</S>"
17.0,"Henderson and Brill, 1999",0,0,"output (Figure 3) .Second, the parse selection method of (Henderson and Brill, 1999) selects the parse with maximum expected precision; here, we present an efficient, linear-time algorithm for selecting the parse with maximum expected f-score within the Mini mum Bayes Risk (MBR) framework. Third, we extend these parser combination methods from 1-best outputs to n-best outputs","Second, the parse selection method of (Henderson and Brill, 1999) selects the parse with maximum expected precision; here, we present an efficient, linear-time algorithm for selecting the parse with maximum expected f-score within the Mini mum Bayes Risk (MBR) framework",N09-2064,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'116','56'","<S sid=""116"" ssid=""45"">The maximum precision row is the upper bound on accuracy if we could pick exactly the correct constituents from among the constituents suggested by the three parsers.</S><S sid=""56"" ssid=""42"">The combining algorithm is presented with the candidate parses and asked to choose which one is best.</S>"
18.0,"Henderson and Brill, 1999",0,0,"System combination has benefited various NLP tasks in recent years, such as products-of-experts (e.g., (Smith and Eisner, 2005)) and ensemble based parsing (e.g., (Henderson and Brill, 1999))","System combination has benefited various NLP tasks in recent years, such as products-of-experts (e.g., (Smith and Eisner, 2005)) and ensemble based parsing (e.g., (Henderson and Brill, 1999))",P09-1065,"Hypothesis_Citation,Implication_Citation",W99-0623,'0',"<S sid=""0"" ssid=""0"">Exploiting Diversity in Natural Language Processing: Combining Parsers</S>"
20.0,1999,0,0,Henderson and Brill (1999) performs parse selection by maximizing the expected precision of selected parse with respect to the set of parses to be combined,Henderson and Brill (1999) performs parse selection by maximizing the expected precision of selected parse with respect to the set of parses to be combined,C10-1151,"Method_Citation,Hypothesis_Citation,Implication_Citation",W99-0623,"'56','61'","<S sid=""56"" ssid=""42"">The combining algorithm is presented with the candidate parses and asked to choose which one is best.</S><S sid=""61"" ssid=""47"">We pick the parse that is most similar to the other parses by choosing the one with the highest sum of pairwise similarities.</S>"
